Complexity,Loss,Equation
1,112.14334,"8.458983"
3,103.25154,"8.453881 - x1"
4,55.894295,"square(x0) * 5.962046"
6,33.57903,"(square(x0) - x1) * 5.680064"
8,25.759966,"((square(x0) + 0.6490309) - x1) * 4.948015"
9,14.611898,"(square(x2) + (square(x0) - x1)) * 4.2226367"
11,8.241269,"(((square(x2) - x1) + square(x0)) - x3) * 4.069887"
13,7.0908976,"(((square(x0) + (square(x2) - x1)) - x3) * 4.1224627) + x3"
14,5.6376815,"((square(x0) + ((square(x2) - x1) - x3)) * 3.6195395) + square(x0)"
16,3.715812,"((((square(x0) + (square(x2) - x1)) - x3) * 3.5270004) + square(x0)) - x1"
18,2.9040709,"((square(x0) + ((square(x2) - x1) - x3)) * 3.529303) + (x4 + (square(x0) - x1))"
20,2.6214228,"square(x0) + (((((square(x0) + (square(x2) - x1)) - x3) * 3.623131) + (x4 - x1)) + x3)"
