Complexity,Loss,Equation
1,0.99687314,"-0.0094881095"
3,0.97700834,"x43 * 0.14502895"
5,0.96772426,"(x30 - x43) * -0.1239281"
7,0.9667576,"(x30 * -0.101446874) - (x43 * -0.1458427)"
8,0.95871425,"-0.15859444 - ((abs(x21) + x43) * -0.1784001)"
9,0.9446661,"(abs(x26) - (abs(x21) + x43)) * -0.1526968"
11,0.9426818,"(abs(x26) * -0.19823447) - ((abs(x21) + x43) * -0.18217307)"
13,0.9415854,"(abs(x26) * -0.19985038) - ((abs(x21 + -0.16827253) + x43) * -0.18195266)"
14,0.9415754,"(abs(x26) * -0.19982184) - ((abs(abs(x21 + -0.15485546)) + x43) * -0.18245351)"
15,0.92951185,"(abs((-0.72410977 - x16) * x28) * -0.18079029) - (-0.18028073 * (abs(x21) + x43))"
17,0.9281689,"(abs(x28 * (-0.72410977 - x16)) * -0.18079029) - ((abs(0.16275412 - x21) + x43) * -0.18028073)"
19,0.91635317,"(abs((x28 * (x5 - x32)) * (x16 - -0.32812878)) * -0.14506938) - ((abs(x21) + x43) * -0.1526968)"
25,0.91233087,"(abs((((((x3 + x21) - x32) - -0.44125792) * 0.6779913) - x17) * (x18 * x28)) * -0.1964907) - ((abs(x21) + x43) * -0.189342)"
27,0.90503186,"(abs((x18 * (x17 - ((x3 + (((x21 - x32) - x32) - -0.72971815)) * 0.5400562))) * x28) * -0.18815294) - ((abs(x21) + x43) * -0.18938377)"
29,0.90458065,"(abs((x18 * x28) * (((((x3 - x32) - -0.7386217) + (x21 - x32)) * 0.51130784) - x17)) * -0.193967) - ((abs(x21 + -0.08173546) + x43) * -0.18709233)"
