Complexity,Loss,Equation
1,0.9256139,"-0.061952513"
3,0.7902875,"x31 * x41"
5,0.67706406,"(x31 * x41) * 0.5989174"
7,0.6697899,"(0.12048787 - (x41 * x31)) * -0.5849634"
8,0.6456312,"x12 * (abs(x11 + 0.28891656) + -1.087372)"
9,0.5311934,"((x27 * 0.5083603) - (x31 * x41)) * -0.7103684"
13,0.52988833,"(x31 * ((x34 * (x25 + x5)) - (x41 * 2.0713902))) * -0.33019108"
14,0.5206698,"(x3 * 0.6641066) * (((abs(x33 * x24) * x19) + 0.5859986) * x6)"
16,0.4762639,"(((x3 * x6) * 0.72058487) * ((abs(x33 * x24) * x19) + 0.57348436)) - 0.21639475"
18,0.46843356,"((x3 * (x6 + -0.15037574)) * ((x19 * abs((x24 * -0.7096937) * x33)) + 0.37566546)) - 0.19679286"
19,0.4200832,"(x3 * (x6 * ((0.5796334 * abs(x27)) + (abs(0.7872751 * (x24 * x33)) * x19)))) - 0.20716277"
26,0.39210376,"((x3 * x6) * ((abs((x33 * x24) * 0.76378316) * x19) + ((((x6 * x0) * (x12 - 0.5567915)) + 1.6273842) * 0.2800321))) - 0.30999422"
28,0.39198193,"(((x6 * x3) * ((abs(x24 * (x33 * 0.7657045)) * x19) + (((x0 * (x6 * (x12 - 0.574495))) + 1.5865028) * 0.28716835))) - -0.14130187) + -0.45381927"
30,0.35620338,"((((((x0 * x12) * ((x11 * x46) + x6)) - -1.7645328) * 0.20012082) + (abs(x24 * (x33 * -0.8207688)) * x19)) * ((x6 + -0.18969047) * x3)) - 0.23463325"
