Complexity,Loss,Equation
1,6.8632493,"-0.1884993"
3,4.520962,"x4 + x5"
5,3.5624933,"(x0 + x4) + x5"
7,2.6861048,"x0 + (x4 + (x5 + x3))"
9,1.9299806,"(x5 + ((x1 + x0) + x3)) + x4"
11,0.9979349,"((x0 + x5) + (x4 + x1)) + (x2 + x3)"
13,0.9932107,"((x2 + x4) + ((x3 + (x1 + x0)) * 1.036941)) + x5"
15,0.9931641,"x4 + ((x5 + (((x0 * 1.066258) + (x1 + x2)) + x3)) + -0.015114841)"
17,0.99249136,"((x1 + ((x0 + x3) * 1.0415792)) + (x2 + x5)) + ((x4 + -0.014779567) * 1.0190614)"
18,0.9848439,"((((2.1403537 - abs(x4 + 2.114879)) * -1.0525104) + (x0 + (x1 + x3))) + x5) + x2"
19,0.9810167,"((x2 - (x4 * -1.0296658)) + ((x5 + (x3 + x0)) + x1)) + ((x13 * x27) * 0.1293774)"
21,0.96377754,"((((x0 + x1) * 1.0481273) - ((x4 + (x40 * (x2 * 0.1757852))) * -1.0287063)) + x3) + (x5 + x2)"
23,0.9637754,"(((((x0 + x1) * 1.0481273) - ((x4 + ((x40 * x2) * 0.1757852)) * -1.0287063)) + x3) + 0.001321485) + (x5 + x2)"
24,0.96028674,"(x2 + ((0.25781375 - (x4 + abs((x2 + x40) * 0.22252169))) * -1.0280442)) + (((x1 + (x3 + x0)) * 1.0385554) + x5)"
26,0.95520735,"(((0.26797572 - (x4 + abs(((x2 + x40) + 0.47475564) * -0.22585975))) * -1.0312915) + (x2 + (((x1 + x0) * 1.052616) + x3))) + x5"
28,0.9535865,"((x2 + (((0.18159154 - (x4 + (abs(((x2 + x31) + x40) * 0.19796221) + -0.09361015))) * -1.0326259) + x3)) + x5) + ((x0 + x1) * 1.04301)"
30,0.9503477,"((x2 + x5) + ((0.28962988 - (x4 + abs((x29 * -0.07020359) + ((x40 + (x2 + 0.5168895)) * -0.23370121)))) * -1.0263329)) + (((x0 + x3) + x1) * 1.045877)"
