Complexity,Loss,Equation
1,70.53569,"x32"
3,45.009796,"x2 * -4.9715123"
5,40.101646,"(x2 * -5.0740457) - x5"
7,18.131218,"((x0 * x1) - x2) * 4.9156585"
9,12.592873,"(((x0 * x1) - x2) - x5) * 4.4445314"
11,9.92534,"(((x1 * x0) - x2) * 5.0129533) - (x5 * 3.0143228)"
13,9.817142,"((((x1 * x0) - x2) * 5.018388) + -0.32909834) - (x5 * 3.0103033)"
17,9.754154,"(((x0 * x1) - x2) * 5.018135) - (((x6 * -0.23994386) + (x5 * 2.9999871)) - -0.3639282)"
18,9.682241,"(((x0 * x1) - x2) * 5.0083857) - ((abs((x45 + 0.52984434) * 0.15416525) + x5) * 2.9922552)"
20,9.669663,"(((x0 * x1) - x2) * 5.0054054) - ((((abs(x45 + 0.53226525) * 0.20320538) + -0.06444894) + x5) * 2.9863188)"
24,9.649847,"(((x0 * x1) - x2) * 5.021053) - ((x5 + 0.09418215) * (2.9894023 + ((x40 + x0) * ((x0 * log(0.82867974)) * x20))))"
25,9.641116,"(((x1 * x0) - x2) * 5.021053) - (((x5 + 0.09418215) * 2.9894023) + ((x40 + x0) * ((x0 * (x5 * -0.20100705)) * x20)))"
26,9.526798,"(((x0 * x1) - x2) * 5.021053) - ((2.9894023 + ((((x40 + x1) * log(0.82867974)) * (x17 - x33)) * x0)) * (0.09418215 + x5))"
