Complexity,Loss,Equation
1,147.27794,"4.0570674"
3,136.17119,"x1 * 5.2732797"
5,111.89569,"log(abs(x2)) * -4.9977565"
6,94.9556,"abs(x0 * 8.570291) * x1"
7,79.691635,"(x1 - log(abs(x2))) * 5.3877277"
8,78.44209,"4.063776 - ((x1 * -8.573266) * abs(x0))"
9,67.53869,"(x0 * (x0 * (x1 * 5.7572856))) - -4.073783"
11,59.88244,"((((x0 * x0) * x1) - x5) + 0.7461578) * 5.198798"
12,42.82487,"((1.4010683 - abs(x2)) + (x0 * (x0 * x1))) * 6.2954206"
13,27.430378,"(log(abs(x2)) * -5.230628) + (x1 * ((x0 * x0) * 5.929193))"
15,22.470781,"((((x1 * x0) * 5.9680567) * x0) + (log(abs(x2)) * -5.1668377)) - x5"
17,18.63204,"(x5 * -2.9457746) + (((x0 * (x0 * 6.043688)) * x1) - (log(abs(x2)) * 5.042732))"
19,10.449966,"(log(abs(x2)) * -5.170571) + (((x4 * 4.416857) * x3) + (x1 * ((x0 * x0) * 5.868259)))"
21,10.4393635,"(log(abs(x2)) * -5.167432) + ((((x4 * 4.413059) + -0.114440314) * x3) + (x1 * ((x0 * x0) * 5.8655024)))"
23,1.2806545,"(((log(abs(x2)) * -4.9780717) + ((x1 * x0) * (x0 * 5.984527))) + (x5 * -3.0075738)) + ((x3 * x4) * 4.4652686)"
25,1.2776253,"(((log(abs(x2)) * -4.976459) + ((x1 * x0) * (x0 * 5.9830337))) + (x5 * -3.0067177)) + (x3 * ((x4 * 4.4633207) + -0.06088092))"
29,1.2744929,"(((x5 * -3.0059636) + (((x0 * x1) * x0) * 5.983684)) + -0.1429667) - (-0.07684307 - ((log(abs(x2)) * -5.000825) + (x3 * ((x4 * 4.465912) + -0.06218962))))"
