Complexity,Loss,Equation
1,82.96035,"-0.08946247"
2,79.91716,"abs(x10)"
3,46.38341,"x1 * -5.2194066"
5,20.939888,"(x0 - x1) * 5.023191"
7,12.219787,"((x0 + x2) - x1) * 4.1146593"
9,6.1704483,"(x2 + ((x0 - x1) - x3)) * 4.041023"
11,4.8704476,"((x0 + ((x2 - x1) - x3)) * 4.191044) + x3"
13,2.8593524,"((((x0 + x2) - x1) + (x0 - x1)) - x3) * 2.555087"
15,1.889217,"((((x0 + x2) - x1) + ((x0 - x1) - x3)) * 2.586729) - x5"
17,1.8811728,"((((x0 + ((x0 + x2) - x1)) - x1) - x3) * 2.5859182) - (x5 - -0.089620546)"
19,1.3850119,"(x0 + (((x2 + (x0 - (x1 + x3))) * 3.0012105) - x1)) - (x1 + (x5 - x0))"
21,0.9509186,"((((x0 + x2) - (x1 + x3)) * 3.002284) + ((x0 - x1) - ((x1 + x5) - x0))) + x4"
23,0.94062245,"((((x0 + x2) - (x1 + x3)) * 3.006607) - 0.10121306) + (((x0 - x1) - (x1 + (x5 - x0))) + x4)"
26,0.8621787,"(x0 + (((((x1 * -1.7821238) + x0) - 0.76133084) - x5) + abs(x29))) + (((((x2 + x0) - x3) - x1) * 3.0436125) + x4)"
28,0.81859887,"((x0 + (((3.0436125 * (((x0 + x2) - x3) - x1)) + (x1 * -1.7821238)) + ((x0 - 0.90251124) - x5))) + abs(x29 + -0.27993286)) + x4"
30,0.7973225,"((x0 + (((x0 + (((x2 + ((x0 - x3) - x1)) * 3.4424753) - (-0.016572472 - x4))) - 0.8840731) + abs(x29))) + ((x1 * -1.9550308) - x5)) * 0.8981275"
