Complexity,Loss,Equation
1,122.87946,"3.3925285"
3,108.03907,"x1 * 5.0222635"
5,98.605675,"(x1 * 4.8302207) - -3.0776408"
7,54.78205,"((x0 * x0) * x1) * 5.3916883"
9,44.22174,"(((x1 * x0) * x0) * 5.3601727) + 3.250165"
11,39.17278,"(((x0 * x0) * x1) * 5.3229017) - (x5 - 3.240793)"
13,35.379192,"((x5 * -2.8984404) + (x1 * (x0 * (x0 * 5.252125)))) + 3.2231958"
15,34.905853,"(x5 * (x4 - 3.012552)) + ((x1 * (x0 * (x0 * 5.27437))) + 3.214725)"
19,27.966791,"((x5 * -2.8904004) - -3.1442118) + (((x3 * x4) + (((x0 * x0) * 2.0218956) * x1)) * 2.5504572)"
21,27.803097,"(((x3 * x4) + (x0 * (((x0 * x1) - 0.08265878) * 2.024421))) + ((x5 * -1.1250657) - -1.2281989)) * 2.566618"
23,27.659338,"(((((x0 * x1) * 2.0469472) - 0.17133616) * (x0 - -0.07744489)) + ((x3 * x4) + ((x5 * -1.1437845) - -1.2597386))) * 2.5276291"
27,27.659336,"((((x5 * -1.1436892) - -1.056128) + ((((x0 - -0.07738184) * 2.0467632) * ((x0 * x1) - 0.27693486)) + (x3 * x4))) * 2.528128) + (x0 + 0.5918789)"
31,27.518621,"(((((x0 - -0.0843421) * (((x0 * 2.0266728) * x1) - 0.1657383)) + (x3 * x4)) + ((x5 * -1.1484752) - -1.0205867)) * 2.5511212) + ((-1.7110687 - (x29 * x5)) * -0.35527208)"
36,27.460709,"((2.528128 * (((((x0 - -0.07738184) * 2.0467632) * ((x0 * x1) - 0.27693486)) + (x3 * x4)) + ((-1.1436892 * x5) - -0.9936291))) + (x0 + (-0.43108997 * log(0.17945376)))) - (x25 * (-0.43108997 * x32))"
37,27.243093,"((((((x0 * x1) - 0.27828375) * ((x0 - -0.07959264) * 2.1232486)) + ((x3 * x4) + ((x5 * -1.1959339) - -1.0327748))) * 2.4386334) + x0) + (0.7552364 - (x25 * ((x32 - (x19 * x3)) * -0.41134468)))"
