Complexity,Loss,Equation
1,1.1377841,"-0.03561131"
3,1.1199484,"x33 * -0.14003733"
5,1.1163737,"(x3 * 0.14438786) * x30"
6,1.1117775,"(abs(x7) * -0.16925962) * x33"
7,1.1091194,"x36 * ((x8 * x25) * 0.11005422)"
8,1.0927688,"((abs(x8) * x25) * 0.19803493) * x39"
10,1.0904487,"(((abs(x8) * x39) - -0.1680331) * x25) * 0.19803493"
12,1.0819923,"(abs(x43 * x7) * (-0.21035008 - (x32 * -0.21724418))) * x33"
14,1.0791423,"(abs((x43 * x7) + 0.21646613) * (-0.21357384 - (x32 * -0.2027338))) * x33"
15,1.077285,"(abs((x7 * abs(x43)) + 0.23261893) * x33) * (-0.2076415 - (x32 * -0.2109315))"
17,1.0724522,"(-0.23214635 - (x32 * -0.20513883)) * (x33 * abs(x7 * abs(x43 + (x16 * 0.31683335))))"
20,1.0713148,"abs((-0.2027338 * x22) + ((x43 * x7) + 0.21646613)) * (-0.014541416 + ((-0.21357384 - (x32 * -0.2027338)) * x33))"
22,1.0617089,"(abs((((x42 * x38) + -0.4371766) * -0.34478253) * ((x40 - (-1.400642 - (x46 * 0.46014637))) * x46)) * 0.41465247) + -0.18603893"
