Complexity,Loss,Equation
1,130.04141,"2.968265"
3,112.48635,"x1 * 5.2288957"
5,102.45986,"(x1 * 5.3518333) + 3.168607"
6,73.26866,"(abs(x0) * 8.023055) * x1"
7,61.836956,"x1 * ((x0 * x0) * 5.1083865)"
8,60.800007,"(abs(x0) * (x1 * 8.263153)) + 3.539355"
9,49.011326,"((x1 * (x0 * 5.251566)) * x0) + 3.5896773"
11,36.690517,"(((abs(x0) * x1) - abs(x2)) * 8.366823) + 9.99959"
12,29.096714,"((((x0 * x0) * x1) - abs(x2)) * 5.550536) + 7.8925056"
14,24.90816,"(((x0 * (x0 * x1)) - abs(x2)) * 5.550536) + (7.8925056 - x5)"
16,23.482548,"(((((x0 * (x0 * 0.7262001)) * x1) - abs(x2)) * 7.3311296) + 9.238941) - x5"
20,21.246628,"((((((x0 * 0.364899) * x0) * (x1 + x1)) - abs(x2)) * 7.3087296) + 9.209445) - (x5 + x5)"
22,20.75323,"((((((x0 + -0.046149913) * ((x1 + x1) * x0)) * 0.36561075) + 1.2604508) - abs(x2)) * 7.2997537) - (x5 * 2.6915205)"
27,20.72958,"(((x0 * (((x1 + x1) * (x0 * 0.36561075)) + (1.2604508 - abs(-1.19022)))) + (1.2604508 - abs(x2))) * 7.2997537) - ((x5 * 2.6915205) - -0.046149913)"
29,20.698895,"(((((x0 + -0.046149913) * (((x1 + x1) * (x0 * 0.36561075)) + (1.2604508 - abs(-1.19022)))) + (1.2604508 - abs(x2))) * 7.2997537) - (x5 * 2.6915205)) - -0.046149913"
30,20.683971,"((((((x0 + -0.046149913) * (((x1 + x1) * (x0 * 0.36561075)) + (abs(-1.2094275) - abs(-1.19022)))) + 1.2604508) - abs(x2)) * 7.2997537) - (x5 * 2.6915205)) - -0.046149913"
