Complexity,Loss,Equation
1,106.331665,"3.4075375"
3,99.34537,"x1 + 3.3723857"
5,90.09223,"(x1 * 4.079136) + 3.2643402"
6,70.0864,"x1 * (abs(x0) * 7.2820635)"
7,58.603096,"((x0 * x1) * x0) * 4.7072387"
9,49.178844,"(x0 * (x1 * (x0 * 4.624329))) - -3.072771"
10,33.772415,"5.1127543 * ((x1 * abs(x0)) - log(abs(x2)))"
12,28.950745,"5.1127543 * ((abs(x0 * -1.4491626) * x1) - log(abs(x2)))"
14,27.146276,"((((x0 * (x0 * x1)) - abs(x2)) + 1.4113649) * 4.963412) - x5"
16,26.610504,"(((((x0 * x0) * x1) - abs(x2)) + (0.89093536 - x5)) * 4.5810513) - -2.6591353"
17,15.928163,"(((((x0 * x1) * x0) - log(abs(x2))) * 1.8607132) + (0.43829814 - x5)) * 2.9291883"
19,11.710601,"((((((x0 * (x1 * x0)) - log(abs(x2))) * 1.6735495) + -0.0488238) - x5) * 2.8991733) - -0.15273005"
25,11.510041,"((((((abs(x0) * x1) + -0.020971272) * abs(-0.21714832 - (x0 * -1.845946))) - log(abs(x2 * x2))) - x5) * 2.5641098) - 0.079823494"
