Complexity,Loss,Equation
1,132.68208,"x1"
3,112.754074,"x1 * 5.294259"
5,101.37714,"(x1 - -0.6226436) * 5.4217424"
6,79.95327,"x1 * (abs(x0) * 7.829151)"
7,73.43264,"((x0 * x1) * x0) * 4.8456087"
8,65.35789,"((x1 * abs(x0)) * 8.139852) - -3.8337286"
9,57.895218,"((x1 * 5.0579867) * (x0 * x0)) + 3.9586158"
11,51.369762,"((((x1 * x0) * x0) + 0.8036102) - x6) * 4.509456"
12,37.064087,"((1.4897808 - abs(x2)) + (x0 * (x1 * x0))) * 5.4197555"
14,31.728039,"(5.4197555 * (1.4897808 + ((x0 * (x0 * x1)) - abs(x2)))) - x6"
16,29.86197,"4.5355515 * (((x1 * x0) * x0) + (1.2945838 - log(abs(x2) + abs(x2))))"
17,20.64168,"((x0 * (x1 * x0)) + ((1.1511422 - x6) - log(abs(x2 * -2.0060704)))) * 4.677396"
19,17.062773,"(((x0 * (x1 * x0)) + ((0.88261575 - x6) - (log(abs(x2)) + 0.44428465))) * 4.677398) - 1.8139712"
20,16.844208,"((0.8336823 - x6) + ((x0 * ((x1 + -0.07997339) * x0)) - log(abs(x2) + abs(x2)))) * 4.642375"
22,16.842903,"(((-1.0277234 - x6) + ((x0 * ((x1 + -0.07492165) * x0)) - log(abs(x2) + abs(x2)))) * 4.6396832) + 8.602634"
29,14.755614,"4.677396 * (((x0 * (x1 * x0)) + (1.1511422 - x6)) - log(abs(abs(x2) + abs(abs(abs(x2)))) + abs(abs((1.1511422 - x6) * x2))))"
