Complexity,Loss,Equation
1,0.006322076,"-0.006303675"
2,0.0054981806,"square(DxP0)"
3,0.0034550389,"DxP0 - DxP0_2"
4,0.002798212,"DxP0 - abs(DxP0_t)"
6,0.0025187694,"(DxP0 - abs(DxP0_t)) / 0.7303671"
8,0.0020471285,"((DxP0 - abs(DxP0_t)) / 0.6284814) + 0.023920735"
11,0.0020428442,"square(abs(DxP0_t + -0.43558624)) * (Lpolice0_t + (DxP0 * 7.988549))"
14,0.0020274713,"square(DxP0_t + -0.33206195) * (((DxP0 + (DxP0_2 * -0.4721682)) * 21.115088) + 0.16464245)"
16,0.001979884,"((square((DxP0_t + -0.23869023) / 0.67681944) * ((DxP0_2 * -0.49212092) + DxP0)) * 20.391361) + 0.023398222"
