Complexity,Loss,Equation
1,154.87474,"1.7969339"
3,123.56013,"x1 * 5.816015"
5,114.6148,"(x1 - x5) * 4.5492907"
6,73.07579,"(abs(x0) * x1) * 9.462489"
7,62.607983,"(x0 * 6.226962) * (x0 * x1)"
9,56.750675,"(((x0 * x1) * x0) * 6.3251166) + 2.425092"
11,32.489155,"(((x1 * x0) * x0) - log(abs(x2))) * 5.850534"
13,28.220287,"(6.2107525 * (((x0 * x1) * x0) - log(abs(x2)))) - x5"
14,27.655777,"(5.850534 * ((x1 * (x0 * x0)) - log(abs(abs(x2))))) - x5"
15,25.68989,"(log(abs(x2)) * -4.87297) + ((x1 * (x0 * (x0 * 6.330755))) - x5)"
17,22.301142,"(log(abs(x2)) * -4.920202) + (((x0 * x1) * (x0 * 6.2085576)) - (x5 * 2.8722997))"
18,22.30114,"((log(abs(abs(x2))) * -4.920204) + ((x0 * x0) * (x1 * 6.2085686))) - (x5 * 2.872351)"
19,22.219095,"((((((x0 * x0) - -0.05997446) * 1.9894803) * x1) - x5) + (log(abs(x2)) * -1.6156405)) * 3.0384653"
20,21.966295,"((x0 * (x1 * (x0 * 6.2107525))) - (x5 * 2.8854039)) - (abs(x3) + (log(abs(x2)) * 5.202648))"
21,21.630787,"((x0 * ((x1 * 2.1824136) * (x0 - (x3 * 0.15668842)))) + ((log(abs(x2)) * -1.7248416) - x5)) * 2.8328683"
22,20.445452,"(((log(abs(x2)) * -1.3501788) + ((x0 * (x1 * (x0 * 1.7706041))) - -1.1096876)) - abs(x3 - x4)) * 3.5901222"
24,12.624471,"(((x0 * (x1 * (x0 * 1.9219947))) + ((log(abs(x2)) * -1.5394194) - (abs(x3 - x4) + -1.110095))) - x5) * 3.2008572"
26,12.059256,"(((log(abs(x2)) * -1.6088332) - (abs((x3 * 1.3034233) - x4) + -1.2684196)) + (((x1 * x0) * (x0 * 2.0256438)) - x5)) * 3.0501537"
28,11.971907,"(((((((x0 * x0) - -0.060683303) * x1) * 1.977468) - x5) + (log(abs(x2)) * -1.6122279)) - (abs(x4 - (x3 * 1.2988117)) + -1.2631464)) * 3.0528839"
29,11.731472,"((((log(abs(x2)) * -1.5222007) - (abs(abs((x3 * 1.2996489) - x4) + -0.42460555) + -0.9318124)) - x5) + (x0 * ((x0 * x1) * 1.9176092))) * 3.2105439"
