Complexity,Loss,Equation
1,115.69127,"2.6030586"
3,96.57726,"x1 * 4.9072056"
5,90.71627,"(x1 - -0.5022439) * 4.8232517"
6,71.6379,"(abs(x0) * 7.295997) * x1"
7,67.81395,"((x1 * x0) * x0) * 4.88687"
8,63.71351,"((x1 * 7.380782) * abs(x0)) + 2.816287"
9,58.13975,"(((x1 * x0) * 5.02648) * x0) - -3.117184"
11,42.727062,"((x1 * abs(x0)) - (abs(x2) - 1.2374675)) * 7.483571"
13,42.504692,"((abs(x0 * 0.95676297) * x1) - (abs(x2) - 1.1782134)) * 7.568457"
14,35.66709,"(((x0 * x0) * 4.99481) * x1) + (9.39601 - abs(x2 * -7.7880783))"
16,29.068855,"(((((x0 * x1) * x0) + 2.0963814) - x6) * 4.480417) - abs(x2 * 7.782769)"
18,26.202908,"((((x0 * x0) * 5.074416) * x1) + (9.429353 - (x6 * 3.0790045))) - abs(x2 * -7.7735314)"
20,26.039467,"(((x0 + 0.08225275) * (x1 * 5.0597296)) * x0) + ((9.459976 - (x6 * 3.065379)) - abs(x2 * -7.76804))"
22,25.9811,"(((x0 + 0.08227615) * (((5.059596 * x0) * x1) - 0.31705356)) + (9.585491 - (x6 * 3.0650105))) - abs(x2 * -7.7698874)"
23,21.947182,"((((x1 * x0) * (x0 * 5.044303)) + 12.381477) - (x6 * 3.2250426)) - abs((x2 * (abs(x2) + -4.3454485)) * -3.705227)"
24,21.375324,"((((3.0850487 - x6) + (x0 * ((x1 * x0) * 1.639724))) * 3.0838184) - abs(x2 * -7.632918)) - (0.32581547 - (x4 * x3))"
26,17.68354,"((((3.0850487 - x6) + (x0 * ((x0 * x1) * 1.639724))) * 3.0838184) - abs(x2 * -7.632918)) - (0.32581547 - ((x3 * 2.9185832) * x4))"
