Complexity,Loss,Equation
1,109.67023,"3.2942448"
3,101.778046,"x1 + 3.2756767"
5,91.97202,"(x1 * 3.908668) - -3.2228808"
6,73.882,"x1 * abs(x0 * 6.8101397)"
7,65.21079,"(x1 * (x0 * 4.6818175)) * x0"
8,62.799084,"((abs(x0) * 6.826595) * x1) + 3.329264"
9,53.722446,"3.389964 - ((x1 * (x0 * -4.708199)) * x0)"
11,49.847797,"((-0.72989374 - ((x0 * x1) * x0)) * -4.698841) - x6"
12,48.575294,"4.200188 - ((x1 * ((x0 * -4.6963587) * x0)) + abs(x2))"
13,47.971317,"(((-0.72989374 - (x1 * (x0 * x0))) * -4.698841) - x6) - x6"
14,24.365208,"(log(abs(abs(x2))) * -4.8509107) - (x0 * ((x0 * x1) * -4.808905))"
17,20.200428,"(((0.1853136 - log(abs(x2))) * 4.2667155) - (((x1 * x0) * -4.7910647) * x0)) - x6"
19,19.898996,"((((0.18125287 - log(abs(x2))) * 4.7391415) - (x1 * (x0 * (x0 * -4.7997746)))) - x6) + -0.43499744"
21,17.553661,"(-0.50862706 - (x0 * (x1 * (x0 * -4.7910647)))) + (((0.19895773 - log(abs(x2))) * 4.7753425) - (x6 + x6))"
23,17.204702,"((-0.50862706 - ((x0 * (x0 * x1)) * -4.7910647)) + ((0.19895773 - log(abs(x2))) * 4.7753425)) - ((x6 + x6) + x6)"
25,17.113756,"((((0.19895773 - (log(abs(x2)) * 4.7753425)) - (x6 + (x6 + -0.42714992))) - ((x0 * (x0 * x1)) * -4.7910647)) - 0.20957217) + x4"
