Complexity,Loss,Equation
1,109.93601,"2.9052215"
3,96.992096,"x1 * 4.897295"
5,87.89053,"(x1 * 4.974221) + 3.0178945"
6,72.65413,"(abs(x0) * 6.9626107) * x1"
8,61.842903,"(abs(x0 * 7.1527195) * x1) + 3.293612"
9,57.257748,"((x0 * x0) * (x1 * 4.588642)) + 3.3210137"
10,56.999355,"3.2127197 - (x5 + (x1 * (abs(x0) * -7.204829)))"
11,52.700043,"((x1 * (x0 * (x0 * 4.607028))) + 3.2395086) - x5"
13,27.699526,"((((x0 * x1) * x0) - log(abs(x2))) - x5) * 5.2404094"
15,21.97571,"(((x0 * (x0 * x1)) - log(abs(x2))) * 4.6805406) + (x5 * -2.8867135)"
17,21.8269,"(x5 * -2.9025655) + ((((x0 * (x0 * x1)) - log(abs(x2))) + 0.03911196) * 4.8219204)"
19,21.70438,"(((x5 * -2.9023387) + x10) - -0.15041967) + (((x0 * (x1 * x0)) - log(abs(x2))) * 4.8423767)"
21,21.546919,"((x10 * 0.59000427) + (x5 * -2.9025655)) + (((x0 * (x1 * x0)) - (log(abs(x2)) - 0.03911196)) * 4.8219204)"
23,21.544626,"((x5 * -2.890582) + ((((x1 * x0) * x0) - (log(abs(x2)) - 0.100047104)) * 4.841376)) + ((x10 - 0.57274234) * 0.5698938)"
24,21.527966,"(x5 * -2.8873708) + ((((((x1 * x0) * x0) - log(abs(x2))) - -0.11712869) * 4.8281727) + ((x10 - abs(x4)) * 0.49646562))"
27,21.21179,"((x10 - (x34 * (x3 - x41))) * 0.59000427) + ((x5 * -2.9025655) + (((x0 * (x1 * x0)) - (log(abs(x2)) - 0.03911196)) * 4.8219204))"
28,20.884346,"(((x10 - (x34 * ((abs(x41) * x3) - x41))) * 0.59000427) + (x5 * -2.9025655)) + (((x0 * (x0 * x1)) - log(abs(x2))) * 4.8219204)"
30,20.848778,"((x10 - (x34 * ((abs(x41) * x3) - x41))) * 0.59000427) + ((x5 * -2.9025655) + (((x0 * (x0 * x1)) - (log(abs(x2)) - 0.03911196)) * 4.8219204))"
