Complexity,Loss,Equation
1,149.286,"2.9498694"
3,133.29866,"x1 * 4.841565"
5,119.67013,"log(abs(x2)) * -2.743966"
6,97.36932,"abs(x0) * (x1 * 8.484631)"
7,87.38835,"x0 * (x0 * (x1 * 5.7726235))"
8,85.230995,"((abs(x0) * x1) * 8.739602) - -3.4925156"
9,74.30726,"((x0 * (x1 * 5.967344)) * x0) - -3.6272957"
11,69.61594,"((x0 * (x0 * 6.012126)) * x1) - (x5 + -3.5870793)"
12,53.6562,"8.565766 - ((abs(x2) - ((x1 * x0) * x0)) * 6.213884)"
13,49.565735,"((x3 * x4) - (-0.63187903 - (x0 * (x0 * x1)))) * 5.34898"
14,48.669033,"8.561638 - (x5 + ((abs(x2) - (x0 * (x0 * x1))) * 6.259973))"
15,40.86335,"-47.003525 - ((6.4941635 - log(abs(x2))) * (-7.0920777 - ((x0 * x1) * x0)))"
17,39.91063,"(-91.90521 - ((-15.726126 - ((x1 * x0) * x0)) * (6.891594 - sqrt(abs(x2))))) - x5"
18,27.292501,"((6.1055975 - abs(x2)) * ((x3 * x4) - (-8.164391 - ((x1 * x0) * x0)))) + -40.017433"
19,19.643833,"(((x3 * x4) - (-15.684233 - (x0 * (x0 * x1)))) * (6.158084 - sqrt(abs(x2)))) + -80.396545"
20,14.754379,"(((x4 * x3) - (-27.682693 - (x0 * (x0 * x1)))) * (6.222484 - sqrt(sqrt(abs(x2))))) + -144.56125"
22,10.131743,"((6.2514777 - sqrt(sqrt(abs(x2)))) * ((x3 * x4) - (-27.637432 - ((x0 * x1) * x0)))) + (-145.19121 - x5)"
24,6.2857246,"((6.3007464 - sqrt(sqrt(abs(x2)))) * ((x3 * x4) - (-27.195744 - ((x0 * x1) * x0)))) + (-144.21797 - (x5 * 3.0686386))"
25,3.2251523,"((((x3 * x4) - (-8.145562 - ((x0 * x0) * x1))) * 5.4431067) + (-44.426598 - (x5 * 2.8803957))) + (log(abs(x2)) * -4.9407587)"
