Complexity,Loss,Equation
1,113.31558,"2.4509616"
3,98.47795,"x1 * 4.743508"
5,91.07136,"(x1 + 0.55539614) * 4.9084973"
6,63.691727,"(x1 * 8.095164) * abs(x0)"
7,56.718544,"(x0 * (x0 * x1)) * 4.738025"
8,56.164074,"(abs(x0 * -8.095529) * x1) - -2.5582657"
9,49.799206,"(x1 * ((x0 * 4.773995) * x0)) + 2.6310818"
11,44.976444,"(2.6512976 - x6) + ((x0 * 4.779717) * (x0 * x1))"
12,34.52288,"(((x0 * (x1 * x0)) - abs(x2)) * 5.075393) + 6.7638803"
14,29.653711,"((((x0 * (x0 * x1)) - abs(x2)) - x6) * 4.557434) + 6.414732"
16,26.881355,"((((x1 * (x0 * x0)) - abs(x2)) * 5.085296) - x6) + (6.812194 - x6)"
18,26.059168,"(((((x1 * (x0 * x0)) - abs(x2)) * 5.0902753) - x6) + 6.836462) - (x6 + x6)"
20,25.586882,"((6.775734 - x6) + (((((x0 * x0) * x1) - abs(x2)) * 5.0716133) - x6)) - (x17 + x6)"
22,25.58688,"((5.3269663 - x6) + ((((x1 * (x0 * x0)) - abs(x2)) * 5.071587) - x6)) - ((x17 + x6) + -1.448788)"
24,25.58332,"((((x1 * (x0 * x0)) - abs(x2)) * 5.071516) + ((((6.037906 - x6) + 1.1678088) * 0.94024116) - x6)) - (x17 + x6)"
25,25.0923,"(((((((x1 * x0) * x0) - abs(x2)) * 4.785039) + (6.5876236 - x6)) + 0.058964077) - x6) - ((x17 + x6) + abs(x2))"
27,14.674141,"(((((x0 * x0) * x1) * 5.0652685) - x6) - ((x7 * -0.12676309) - ((0.39650372 - log(abs(x2))) * 5.0338693))) - ((x6 * 2.2248487) + 2.1350996)"
