Complexity,Loss,Equation
1,7.591768,"-0.06321492"
3,4.803263,"x0 + x4"
5,3.779675,"(x0 + x4) + x5"
7,2.812655,"x4 + (x0 + (x3 + x5))"
9,2.234691,"x1 + ((x4 + (x2 + x3)) + x5)"
11,1.0147085,"(x1 + ((x0 + (x5 + x2)) + x4)) + x3"
13,1.014516,"x4 + (x3 + (x1 + ((x0 + (x2 + -0.013860421)) + x5)))"
15,1.0136042,"(x4 + (x3 + (x1 + (x0 + ((x2 + -0.013155836) + x5))))) * 1.0119125"
16,1.0057343,"(x2 + (x4 + (x0 + -3.2364504))) + (x3 + abs((x5 + 3.216056) + x1))"
18,1.0037928,"((x2 + (x4 + (x0 + -3.2333815))) + (x3 + abs((x5 + 3.215361) + x1))) * 1.0168911"
24,1.0015087,"abs((-3.0586414 - x3) - x5) + (((((((x2 + -3.1587932) + x0) + -0.88675493) + (x40 * -0.07093538)) + x4) - -0.9545322) + x1)"
26,1.0006331,"(abs((-1.1421946 - x3) + (-2.0475035 - x5)) + ((((x2 + -2.644533) + x0) + -1.2577788) + (x40 * -0.07785377))) + ((x4 - -0.6903223) + x1)"
28,1.0006323,"(x4 - -0.72839254) + (((x40 * -0.07815116) + x1) + (x2 + ((abs((-1.0347135 - (x3 + 0.0020830783)) + (-2.152072 - x5)) + (x0 + -3.5773466)) - 0.3633553)))"
