Complexity,Loss,Equation
1,14.23105,"x1"
3,12.137625,"x4 * x3"
5,8.864319,"(x3 * x4) * 2.9298258"
7,6.531611,"x1 + ((x3 * x4) * 2.959414)"
9,6.066549,"(x1 - ((x3 * -1.7652168) * x4)) * 1.6883507"
10,2.0099044,"((x1 * abs(x0)) + (x3 * x4)) * 2.9702573"
11,1.5680535,"((x3 * x4) + ((x0 * x1) * x0)) * 2.352319"
13,1.0119616,"((x4 * x3) + ((x1 * x0) * (x0 * 0.6826231))) * 3.0050714"
15,1.008177,"((x0 * (x1 * 2.0522873)) * x0) + (x4 * ((x3 * 3.0062907) + 0.06528437))"
17,0.99609524,"(((x0 * x1) * 2.0551162) * x0) + ((x4 * ((x36 * -0.03985679) + x3)) * 3.016344)"
19,0.98535347,"((x1 * x0) * (x0 * 2.0544686)) + ((((x36 - x46) * -0.11759376) + (x3 * 3.000277)) * x4)"
21,0.974567,"(x4 * ((x3 * 2.973606) + (((x48 * x7) - x46) * -0.16658407))) + ((x0 * x1) * (x0 * 2.0606654))"
23,0.9689753,"(x4 * ((x3 * 2.973606) + (((x7 * x48) + (-0.47529337 - x46)) * -0.16658407))) + ((x0 * (x1 * x0)) * 2.0606654)"
25,0.96000487,"(x4 * ((((x7 * (x48 * (x41 - x44))) - x46) * -0.15798213) + (x3 * 2.9849613))) + (x0 * ((x1 * x0) * 2.0564096))"
27,0.9488363,"(x4 * (((((x7 * x48) * ((x41 + 0.8410543) - x44)) - x46) * -0.14415708) + (x3 * 2.9817886))) + ((x1 * x0) * (x0 * 2.06254))"
29,0.9462107,"(x4 * (((((x7 * x48) * ((x41 + 0.831051) - x44)) - x46) * -0.14630206) + (x3 * 2.980482))) + ((x1 * x0) * ((x0 * 2.059599) + 0.05729481))"
