Complexity,Loss,Equation
1,146.77379,"2.7427456"
3,125.44277,"x1 * 5.4894934"
5,118.97207,"(x1 - x5) * 4.01375"
6,83.9072,"x1 * abs(x0 * 9.211049)"
7,75.14318,"((x0 * x0) * 5.8491087) * x1"
9,65.67259,"((x0 * 5.923289) * (x1 * x0)) - -3.0791638"
11,59.64223,"(x0 * ((x1 * x0) * 5.920568)) - (x5 - 3.1069758)"
13,34.511314,"(log(abs(x2)) * -5.043621) + (((x1 * x0) * x0) * 6.080816)"
15,23.237415,"(((x1 * x0) * 6.0412035) * x0) + ((x5 + log(abs(x2))) * -4.490592)"
17,20.996166,"((log(abs(x2)) * -5.2239637) + (x5 * -3.443705)) + (((x0 * 6.078382) * x0) * x1)"
19,20.949429,"((log(abs(x2)) + 0.047193438) * -5.3250613) + (((x0 * (x0 * 6.0768743)) * x1) + (x5 * -3.4451008))"
21,20.840174,"(x1 * ((x0 * 6.0920606) * x0)) + ((x5 * -3.405434) + (((log(abs(x2)) + 0.058521744) * -5.3294187) + x27))"
22,20.695787,"(((x0 * 6.0700645) * (x1 * x0)) - abs(x1)) + (((log(abs(x2)) * -5.2894197) - -0.5631712) + (x5 * -3.4730203))"
24,20.52363,"((((x0 * 6.0852666) * x1) * x0) + ((log(abs(x2)) * -5.2935915) - -0.50192374)) + ((x5 * -3.4339) + (x27 - abs(x1)))"
26,20.41397,"(((x0 * 7.7335553) * (x1 * x0)) + (((log(abs(x2)) * -6.7353063) - -0.43539688) + ((x27 - abs(x1)) + (x5 * -4.3665338)))) * 0.78635657"
27,19.620626,"((x3 * (x4 * x26)) + ((((x0 * ((x1 * x0) * 12.074032)) + (x5 * -6.828386)) + (log(abs(x2)) * -10.696999)) - 0.53321546)) * 0.5026488"
