Complexity,Loss,Equation
1,158.35277,"2.210673"
3,131.59317,"x1 * 5.7484584"
5,126.06557,"(x1 * 5.808801) + 2.3518188"
7,67.936325,"((x1 * 5.8481574) * x0) * x0"
9,61.168793,"((x1 * (x0 * 5.9103317)) * x0) - -2.603448"
11,48.156433,"((x3 * x4) + (x0 * (x0 * x1))) * 5.505348"
12,46.906506,"((x0 * 5.8618536) * (x1 * x0)) - log(x2 * x2)"
13,40.254215,"(((x3 * x4) + ((x0 * x0) * x1)) - -0.51061225) * 5.505348"
14,36.733704,"((x0 * (x0 * x1)) - (log(x2 * x2) * 0.3964094)) * 5.8800654"
16,36.22168,"((((x0 * x0) * x1) - (log(x2 * x2) * 0.3964094)) * 5.8800654) - x3"
18,13.52856,"(((x1 * x0) * x0) + ((x4 * x3) - (log(x2 * x2) * 0.44382304))) * 5.534087"
20,11.828732,"2.359167 * ((x3 * (x4 + x4)) + (((x1 * (x0 * x0)) * 2.5232222) - log(x2 * x2)))"
22,11.783712,"((((x4 + x4) * x3) - log(x2 * x2)) + (x1 * ((x0 * (x0 - 0.036814727)) * 2.5235229))) * 2.3601046"
24,11.706177,"(((((x4 + x4) * x3) - (log(x2 * x2) * 1.0982168)) - 0.10475442) + ((x0 * (x0 * x1)) * 2.6314702)) * 2.263858"
26,11.664081,"(-0.039475176 - ((x3 * 0.16979118) - (((x4 + x4) * x3) + ((x0 * (x1 * (x0 * 2.5232222))) - log(x2 * x2))))) * 2.359167"
28,11.514045,"((x23 * -0.07658186) - 2.3480692) * ((x3 * 0.17398912) - ((((x4 + x4) * x3) - log(x2 * x2)) + (x0 * ((x1 * 2.5206327) * x0))))"
32,11.424217,"(((x2 * (x14 + 0.79166156)) * 0.1742727) - ((x3 * 0.16378677) - ((((x0 * x0) * 2.5272634) * x1) + ((x3 * (x4 + x4)) - log(x2 * x2))))) * 2.3564281"
34,11.416062,"((((x2 * (x14 + 0.81095207)) * 0.17203885) - ((x3 * 0.16395237) - (((x0 * (x1 * x0)) * 2.5150921) + ((x3 * (x4 + x4)) - log(x2 * x2))))) * 2.367224) + -0.09675974"
40,11.401083,"(x19 + (x0 * -0.31012148)) - (((x3 - ((((((x1 + (x1 * 1.4475232)) * x0) * x0) - log(x2 * x2)) + (x2 * 0.12607811)) + ((x3 + ((x4 * x3) * 2.1691582)) * 0.84524655))) * 2.4486341) + x19)"
