Complexity,Loss,Equation
1,21.976862,"x1"
3,19.299353,"x3 * x4"
4,19.246971,"x1 * abs(x0)"
5,15.010932,"x3 * (x4 * 2.829861)"
6,13.806451,"x1 * abs(x0 * -3.2154)"
7,11.541468,"x1 - ((x3 * -2.854472) * x4)"
9,9.97574,"(x1 * 2.2605996) - ((x4 * x3) * -2.8853219)"
10,8.822378,"(x1 * abs(x0)) - ((x4 * -2.8528464) * x3)"
11,4.620951,"((x0 * x0) * x1) - ((x4 * x3) * -2.8609765)"
12,2.9981556,"(x1 * (abs(x0) * 3.2927375)) - (x3 * (x4 * -2.905799))"
13,0.98621243,"((x1 * 2.0370266) * (x0 * x0)) - ((x3 * x4) * -2.8933587)"
15,0.98464,"(x1 * ((-2.036898 * x0) * (-0.01863022 - x0))) - ((-2.8899157 * x3) * x4)"
16,0.98463976,"(x1 * abs((x0 * (-0.01863022 - x0)) * -2.036898)) - (x4 * (x3 * -2.8899157))"
17,0.9657727,"(x19 * -0.15386853) - ((((x1 * -2.0447001) * x0) * x0) - (x4 * (x3 * 2.893315)))"
19,0.9631881,"((x41 + x19) * -0.1080412) - ((x1 * (x0 * (x0 * -2.0417829))) - ((x3 * x4) * 2.8935015))"
22,0.95735484,"(((x41 * -0.21882851) * abs(x42)) * x11) - ((x0 * ((x1 * -2.0378265) * x0)) - ((x4 * x3) * 2.8983343))"
23,0.9569187,"((x9 + 1.0328577) * (x41 * (x11 * -0.15386853))) - ((x1 * ((x0 * -2.0447001) * x0)) - (x4 * (x3 * 2.893315)))"
24,0.9479248,"(((x11 * x41) * abs(x33 + 0.6591385)) * -0.19905797) - ((((x1 * x0) * -2.0422373) * x0) - (x4 * (x3 * 2.886992)))"
25,0.9441637,"(x11 * (abs(x9 + abs(x33)) * (-0.16466267 * x41))) - (((x0 * x0) * (-2.0394866 * x1)) - (x3 * (2.8902423 * x4)))"
26,0.93534195,"((abs((x33 + x9) + 0.9611363) * (x11 * x41)) * -0.16221716) - (((x1 * -2.0460038) * (x0 * x0)) - ((x4 * 2.8910992) * x3))"
27,0.93462396,"(x11 * (x41 * (abs((x9 + x33) + abs(x30)) * -0.15941907))) - (((x1 * (x0 * -2.0430043)) * x0) - (x3 * (x4 * 2.891545)))"
28,0.92954814,"((abs((x37 - -0.5128835) + (x9 + x33)) * (x11 * -0.1632632)) * x41) - (((x1 * x0) * (x0 * -2.0380204)) - ((x3 * 2.8868809) * x4))"
29,0.9276255,"(abs(abs(-0.35901842 - x37) + (x33 + x9)) * ((x11 * -0.17170317) * x41)) - ((((x1 * x0) * -2.0434842) * x0) - (x3 * (x4 * 2.8887067)))"
30,0.927068,"((x41 * abs(x9 + (x33 + (x37 - -0.5136798)))) * (x11 * -0.16466267)) - ((x0 * (x0 * (x1 * -2.0394866))) - (((x3 * 2.8902423) + 0.04749324) * x4))"
