Complexity,Loss,Equation
1,138.46785,"3.3641603"
3,114.29838,"x1 * 5.863087"
4,108.97967,"square(-1.8719127 - x1)"
5,102.97645,"(x1 - -0.5736852) * 5.86516"
6,61.618664,"x1 * (square(x0) * 5.131818)"
8,51.631245,"((x1 * 5.094769) * square(x0)) + 3.161077"
10,48.434624,"(3.1488547 - x5) + (square(x0) * (x1 * 5.110103))"
11,43.87129,"(x1 * square(x0 * -2.250348)) + (4.1634555 - square(x2))"
13,40.441193,"(4.1515155 - square(x2)) + ((square(x0) * (x1 * 5.0795894)) - x5)"
15,39.042065,"(4.1392307 - square(x2)) + ((((square(x0) * 5.0949817) * x1) - x5) - x5)"
16,38.56346,"(((3.7190933 - square(x2)) + ((square(x0) * x1) * 5.110103)) - square(x2)) - x5"
17,38.370556,"(((4.1515155 - square(x2)) + (((x1 * 5.0795894) * square(x0)) - x5)) + x27) - x5"
18,36.07124,"((((x1 * 5.068998) * square(x0)) - square(x2)) + (5.1460695 - square(x2))) + (x27 - x5)"
20,34.37204,"(((square(x0) * x1) * 5.0843863) - square(x2)) + ((x27 + ((5.1339197 - square(x2)) - x5)) - x5)"
