Complexity,Loss,Equation
1,198.16747,"x1"
3,172.32323,"x1 * 5.608844"
5,155.3123,"x0 * (x0 * x1)"
6,92.21463,"abs(x0 * 8.3791485) * x1"
7,78.94634,"(x0 * (x0 * 4.1954036)) * x1"
9,68.1875,"(x0 * x0) * ((x1 * 4.537374) - x4)"
11,62.9513,"((((x1 * 4.537374) - x4) * x0) * x0) + 2.2880366"
12,62.640545,"((x3 + abs(x23)) + (x1 * (x0 * x0))) * 3.8969827"
13,58.409397,"((x0 * x0) * (((x1 * 4.68625) - x4) - x5)) - -2.32165"
15,55.157127,"((((x1 * 4.5838885) - x4) * (x0 * x0)) + 2.3836987) - (x5 * 2.921054)"
17,52.686344,"((x3 + (x0 * (((x1 * 4.539436) - x4) * x0))) + 2.4731145) - (x5 * 2.6812375)"
18,44.709797,"(((x3 * x4) + (((x1 + x1) + -0.4064148) * abs(x0))) * (4.577159 - x5)) - -3.6624527"
19,35.003887,"(((((abs(x0) + -0.10488272) * abs(x0)) * x1) + ((x3 * x4) + 0.87862533)) * 5.0980835) - 0.65912175"
20,31.350342,"((((0.64650863 + (abs(x0) * (abs(x0) * x1))) + (x3 * x4)) * 4.963122) - x5) - abs(-0.7157804)"
21,30.906004,"((((((abs(x0) + -0.08370998) * (abs(x0) * x1)) + (x3 * x4)) + 0.73432416) * 4.9968934) - x5) - 0.69692034"
28,29.64881,"x41 + ((((4.963122 - x5) * ((x3 * x4) + ((abs(x0) + (abs(x0) + -0.41074952)) * x1))) + 0.62857246) - log(abs(abs(x0 * x2))))"
