Complexity,Loss,Equation
1,148.65363,"3.0378165"
3,123.12783,"x1 * 5.9091864"
5,113.35912,"(x1 * 5.9555326) + 3.125701"
6,78.17942,"x1 * (abs(x0) * 8.764618)"
7,71.40047,"x1 * ((x0 * x0) * 5.4351115)"
8,67.75772,"((abs(x0) * x1) * 8.832557) - -3.228899"
9,60.060673,"((x0 * (x1 * x0)) - -0.61216563) * 5.504562"
11,55.417557,"((x0 * (x1 * x0)) * 5.530689) - (x5 + -3.3579774)"
12,40.87593,"(((x0 * x0) * x1) - (abs(x2) + -1.3987864)) * 5.720794"
14,40.87385,"((x1 * ((x0 * x0) - 0.009930478)) + (1.3971349 - abs(x2))) * 5.738298"
15,40.79428,"((((x1 * x0) * x0) - (abs(x2) + -1.3987864)) * 5.720794) - abs(x2)"
16,38.23035,"(x13 - x5) - (-4.0900507 * ((abs(x0) * (x1 + x1)) - log(abs(x2))))"
17,35.885315,"(((((x1 * x0) * x0) - (abs(x2) + -1.3987864)) * 5.720794) - abs(x2)) - x5"
18,34.31477,"((x1 + -0.15541625) - ((abs(x0) * (x1 + (x1 + x1))) - log(abs(x2)))) * -4.0900407"
20,31.332434,"((x1 - ((abs(x0) * ((x1 + x1) + x1)) - log(abs(x2 * -0.6480594)))) * -4.0993814) - x5"
22,29.984015,"((x1 - ((abs(x0) * (x1 + (x1 + x1))) - log(abs(x2 * -0.6480594)))) * -4.0993814) + (-1.162337 - x5)"
24,29.773853,"((((x1 - (((x1 + (x1 + x1)) * abs(x0)) - log(abs(-0.6480594 * x2)))) * -4.0993814) + -1.2769477) - x5) + x39"
