Complexity,Loss,Equation
1,127.40375,"3.143604"
3,113.8953,"x1 * 4.8994665"
5,104.3465,"(x1 * 4.86448) - -3.090248"
6,77.6897,"(x1 * abs(x0)) * 7.836278"
7,67.00122,"((x0 * x1) * x0) * 4.9207"
9,57.4556,"((x1 * 4.9089212) * (x0 * x0)) + 3.0896862"
11,57.454956,"(((x0 * x1) * (x0 + -0.005260037)) * 4.9093366) + 3.0896974"
13,48.851963,"(((x1 * (x0 * x0)) + 0.6322717) * 4.9298697) + (x5 * -2.9553723)"
15,48.848873,"((((x0 * x0) * (x1 + -0.00800823)) - -0.6399645) * 4.931592) + (x5 * -2.9552093)"
16,36.537033,"((((x1 + x1) * x0) * (x0 * 2.4731843)) + 9.175137) + (abs(x2) * -7.538421)"
20,27.456993,"((abs(x2 * -2.5084887) + x5) * -3.0384305) + (((x1 + x1) * ((x0 * x0) * 2.4847546)) + 9.270094)"
22,27.455866,"((abs(x2 * -2.5084887) + x5) * -3.0384305) + (9.270094 + ((x1 + x1) * ((x0 * (x0 + -0.0070779733)) * 2.4847546)))"
24,27.45586,"(3.3163733 - ((x5 * 3.0368476) + abs(x2 * 7.6249614))) + (((((x1 + x1) * x0) * 2.4846861) * (x0 + -0.006707872)) + 5.9564614)"
