Complexity,Loss,Equation
1,137.87267,"2.6536767"
3,114.702095,"x1 * 5.9342084"
5,105.64002,"(x1 * 6.1417794) + 3.0165753"
6,79.8401,"abs(x0 * -8.532052) * x1"
7,70.44099,"x0 * ((x1 * x0) * 5.5837336)"
9,61.452084,"((x0 * (x0 * x1)) * 5.6611056) - -3.0008507"
10,54.927444,"((abs(x0) * x1) - log(abs(x2))) * 6.520018"
11,33.762745,"(((x0 * x0) * x1) - log(abs(x2))) * 5.6964827"
13,28.553383,"((((x1 * x0) * x0) - log(abs(x2))) * 5.722671) - x5"
15,12.366192,"((((x1 * x0) * x0) + (x4 * x3)) - log(abs(x2))) * 5.292013"
17,7.459013,"(((x3 * x4) + ((x0 * (x0 * x1)) - log(abs(x2)))) * 5.3064737) - x5"
19,3.5244,"(((x1 * (x0 * x0)) - log(abs(x2))) * 5.6783085) + (((x3 * x4) - x5) * 3.7664566)"
21,1.6423974,"(((x4 * x3) + ((((x1 * x0) * 1.251363) * x0) - log(abs(x2)))) * 4.7752275) - (2.959813 * x5)"
22,1.6423973,"(((x4 * x3) + ((((x1 * x0) * x0) * 1.2513571) - log(abs(abs(x2))))) * 4.775266) - (x5 * 2.9597704)"
23,1.4694382,"(x4 * (x3 * 4.4679737)) + ((((x1 * ((x0 * 1.1989788) * x0)) - log(abs(x2))) * 5.0075517) - (x5 * 2.982851))"
24,1.4694381,"((x3 * x4) * 4.4679737) + (((((x1 * (x0 * 1.1989788)) * x0) - log(abs(abs(x2)))) * 5.0075517) - (x5 * 2.982851))"
25,1.4527454,"(((x4 * x3) * 4.4692373) + ((((x0 * ((x1 * 1.1893463) - 0.015604171)) * x0) - log(abs(x2))) * 5.0455413)) - (x5 * 2.9850607)"
28,1.4396381,"((((x3 * x4) * 4.470209) - (log(abs(x2)) * 5.070796)) - (abs(x4 * 0.19195239) + (x5 * 2.9838686))) + ((x1 * (x0 * x0)) * 6.0066366)"
30,1.4383098,"((((x3 * x4) * 4.4714203) - (log(abs(x2)) * 5.0588045)) - (abs(x4 * 0.23895958) + (x5 * 2.9840431))) + ((((x1 * x0) * x0) * 6.0063596) - -0.065043174)"
