Complexity,Loss,Equation
1,131.0892,"2.5407212"
3,108.96345,"x1 * 5.252847"
5,101.59937,"(x1 * 5.338805) + 2.7145422"
6,64.951614,"abs(x0 * 8.508728) * x1"
7,53.538418,"x0 * ((x1 * x0) * 5.2507343)"
9,47.344845,"2.4887016 - ((x0 * (x0 * x1)) * -5.241844)"
11,43.64858,"((x1 * (x0 * 5.2234135)) * x0) + (2.6126359 - x5)"
12,33.650562,"(((x0 * (x1 * x0)) - abs(x2)) * 5.4208307) + 6.8435802"
14,33.26311,"(((x0 * x0) * (x1 * 5.318628)) - abs(x2 * 6.431263)) + 7.6566257"
16,29.011204,"(((x0 * (x1 * x0)) * 5.3017163) + (7.8819804 - x5)) - abs(x2 * 6.557474)"
18,26.608433,"((((((x0 * x1) * x0) * 5.284554) - (abs(x2) * 6.683576)) + 8.106904) - x5) - x5"
20,26.013649,"((((x1 * x0) * 5.3073072) * x0) - abs(x2 * 6.6796365)) + (((8.122365 - x5) - x5) - x24)"
22,25.480026,"(((((x0 * 5.3017344) * (x1 * x0)) - abs(x2 * 6.5569425)) + ((8.203268 - x5) - x5)) - x5) - x24"
24,25.45529,"(((x1 * ((x0 * x0) * 5.2903295)) + ((((7.3254733 - x5) - x5) - -1.0216496) - x5)) - x24) - abs(x2 * 6.8052034)"
26,24.942837,"((((((x1 * (5.2937365 * x0)) * x0) + (((7.657291 - x5) - x5) - -0.6450233)) - x5) - x24) - abs(x2 * 6.780061)) + x45"
27,24.752554,"(((x0 * (5.2937365 * (x1 * x0))) + ((((7.657291 - x5) - x5) - x5) - x24)) - abs(6.780061 * x2)) + (x45 + abs(x49))"
29,24.577095,"((((((5.2937365 * x1) * (x0 * x0)) + (((7.657291 - x5) - x5) - x4)) - x5) - x24) - abs(x2 * 6.780061)) + (x45 + abs(x49))"
