Complexity,Loss,Equation
1,23.899853,"x1"
3,19.86641,"x3 * x4"
5,12.4501,"x3 * (x4 * 3.3667548)"
7,8.90745,"(x1 + (x3 * x4)) * 2.7553122"
9,8.149075,"(x1 + ((x3 * 1.5708016) * x4)) * 2.0815623"
10,2.581628,"((abs(x0) * x1) + (x3 * x4)) * 3.0831828"
11,1.6605295,"(((x0 * x1) * x0) + (x4 * x3)) * 2.3677516"
13,1.0457172,"(((x0 * x0) * x1) + (x4 * (x3 * 1.4329113))) * 2.059567"
15,1.0432295,"((x4 * 2.9493854) * x3) + (x0 * (((x0 * x1) * 2.0582807) - 0.050670177))"
17,1.0354997,"(x1 * ((x0 * 2.0641196) * x0)) + (x4 * (((x26 * -0.031847205) + x3) * 2.9429572))"
19,1.0294415,"((x4 * 2.9561248) * x3) + (((x16 * x44) * 0.12164591) + (x0 * ((x1 * x0) * 2.058461)))"
20,1.0287176,"((x4 * 2.950392) * x3) + ((x0 * ((x0 * x1) * 2.0613153)) + abs(x4 * (x16 * -0.131345)))"
21,1.0156318,"((x3 * (x4 * 2.9631119)) + (((x0 * x0) * 2.0504582) * x1)) + ((abs(x31) - abs(x9)) * -0.17949346)"
22,1.0080377,"((x3 * (x4 * 2.9572587)) + ((x16 * x44) * (abs(x26) * 0.18616758))) + ((x0 * x1) * (x0 * 2.0563822))"
24,0.9899998,"((((x0 * 2.0582626) * x0) * x1) + ((x3 * 2.9422522) * x4)) + (((abs(x26) * 0.17650789) * x44) * (x11 + x16))"
26,0.9786039,"((x0 * (x0 * (x1 * 2.0598319))) + (x3 * (x4 * 2.951067))) + (abs(x26 * 0.1645366) * (((x11 + x16) * x44) + x40))"
28,0.9781789,"(((x0 * 2.0605454) * x0) * x1) + (((x3 * x4) * 2.9391572) + (x44 * ((((x26 * -0.3551228) + x16) + x11) * abs(x26 * 0.18019989))))"
30,0.9779021,"(((x4 * x3) * 2.9487708) + (((x1 * x0) * x0) * 2.0673196)) + ((x44 * abs(((x47 * 0.17275345) + 0.1505299) * x26)) * ((x16 + -0.20856024) + x11))"
