Complexity,Loss,Equation
1,251.4867,"4.8108797"
3,192.27818,"x1 * 9.227285"
5,167.44467,"(x1 * 9.322773) - -4.984124"
6,85.27879,"(abs(x0) * x1) * 11.240756"
7,65.34532,"x0 * ((x1 * x0) * 5.9684873)"
8,62.492474,"(abs(x0 * 11.230066) * x1) + 4.773507"
9,46.92704,"(x1 * ((x0 * x0) * 5.904554)) + 4.294446"
11,43.089405,"(4.247789 - x5) + (x0 * ((x1 * x0) * 5.9809155))"
13,40.319923,"((x0 * 5.9933777) * ((x0 * x1) - 0.24844009)) + (4.339231 - x5)"
14,30.155737,"(((x0 * x1) * x0) * 5.752719) + (9.868684 - abs(x2 * -7.4474))"
16,26.43121,"((9.80299 - abs(x2 * -7.4221087)) - x5) + (((x1 * x0) * x0) * 5.829595)"
18,24.768074,"(((x1 * (x0 * x0)) + ((x5 * -0.48855254) - (abs(x2) - -1.1456586))) + 2.6401079) * 6.049434"
19,24.169695,"((((x0 * (x0 * abs(5.9403806))) * x1) + 9.852323) - abs(7.6612415 * x2)) + (-2.3140886 * x5)"
20,22.400454,"((x5 * (-2.3502593 - x3)) + (9.717023 - (abs(x2) * 7.3821216))) + (x0 * (x0 * (x1 * 6.00275)))"
22,21.435314,"(((((x0 * x0) * 5.9403806) * x1) + 9.852323) - abs((x2 * 7.6612415) + x25)) + ((-2.3140886 - x3) * x5)"
24,20.810162,"(((x5 * -2.6234448) + (9.842425 - x3)) + ((x1 * (x0 * 5.8944783)) * (x0 + -0.0989646))) - abs(x25 + (x2 * 7.507994))"
28,20.371967,"(((((x5 * -2.6250236) + 5.589074) - (x3 - 4.409138)) + (x1 * ((5.9409122 * x0) * (x0 + -0.11132072)))) - abs((x2 * 7.7082543) + x25)) + x43"
30,20.091166,"(((x5 * -2.4630256) - ((x3 + x0) - 2.3307178)) + ((abs((x0 * abs(x0 * -5.9069448)) + -0.9087633) * x1) - abs((x2 * 7.286051) + x25))) + 7.3301797"
