Complexity,Loss,Equation
1,129.60536,"3.708206"
3,120.604294,"x1 * 4.9699893"
5,106.46659,"(x1 - -0.75017613) * 5.0122643"
6,83.43516,"(x1 * 8.20104) * abs(x0)"
7,71.08483,"(x0 * (x0 * x1)) * 5.181472"
8,70.45003,"((abs(x0) * 8.1492195) * x1) + 3.6036758"
9,59.658035,"((x0 * (x0 * 5.101541)) * x1) + 3.382647"
11,51.342255,"(((x0 * (x0 * x1)) - x6) * 4.4925222) - -3.6014132"
13,46.892887,"(((x4 * x3) + ((x1 * x0) * x0)) - -0.7665464) * 4.6580544"
15,42.37308,"(((x3 * x4) + ((x1 * x0) * x0)) * 4.5100274) - (x6 + -3.6874475)"
17,39.104313,"(((x3 * x4) + ((x1 * x0) * x0)) * 4.5100274) - ((x6 * 2.808003) + -3.6874475)"
21,38.368942,"(((x3 * x4) + (((x0 * x0) * x1) - x6)) * 4.571908) - ((x3 * x4) + (-3.6818662 - x6))"
23,37.5923,"(((((((x3 * x4) + ((x1 * x0) * x0)) * 3.3974426) - x6) - (x4 * x3)) + 2.5133345) - x6) * 1.4444001"
25,37.30554,"((((((((x1 * (x0 * x0)) + (x3 * x4)) * 3.4885998) + 2.54582) - x6) - (x3 * x4)) - x6) * 1.4107896) + x12"
26,34.717964,"((x4 * x3) + (((x0 * (x0 * 5.058578)) * x1) + ((0.874689 - x6) - x6))) + ((3.5464804 - abs(x2)) + (x3 * x6))"
28,34.049606,"((((x0 * (x0 * (x1 * 5.0232744))) + (((x19 - x6) + (x4 * x3)) + 4.278633)) - abs(x2)) + (x3 * x6)) + (x3 - x6)"
30,30.947699,"(x0 * ((x0 * 5.058578) * x1)) + ((((0.7955126 - x6) - x6) + (x3 * x4)) + (((3.5464804 - abs(x2)) + (x3 * x6)) + (x3 * x4)))"
