seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
10,False,0.3876670418965956,0.12747676106121916,0.13781259021660608,0.6375214935765852,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.050567947149816, ('log', 2, None): -4.936672182223057}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
11,False,0.639354817486701,0.2909228697787261,0.06914599272039779,1.2095636422530043,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.874827480218935}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
12,False,0.3141989559749934,0.12142213237786381,0.07621157651438035,0.5521863354356065,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.168884143429214, ('log', 2, None): -4.770736702724973}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
13,False,0.4305257254712014,0.3254451259605581,-0.20734672141149246,1.0683981723538953,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.912409126127451}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
14,False,0.5237007132860464,0.2807095605512547,-0.02649002539441281,1.0738914519665057,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.888765721539701}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
15,False,0.33703902789647133,0.20444031935155374,-0.063663998032574,0.7377420538255166,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.269788664531382, ('int', 3, 4): 2.734280575299938}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
16,False,0.7767468868651544,0.14309768151025262,0.49627543110505923,1.0572183426252495,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.022233654919334, ('log', 2, None): -5.089054021627302}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
17,False,0.6770744312382834,0.15573286066042125,0.3718380243438577,0.982310838132709,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.749754270065118, ('log', 2, None): -5.07059850055008}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
18,False,0.16605457365805518,0.30769683261721514,-0.43703121827168645,0.7691403655877969,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.702227759631448}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
19,False,0.9213354836714435,0.22345933679576777,0.4833551835517387,1.3593157837911483,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.065380979054192, ('int', 3, 4): 3.191863988120151}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
20,False,0.7193243913194652,0.1268522927956244,0.4706938974400414,0.9679548851988891,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.929594819059638, ('log', 2, None): -4.9235249197790365}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
21,False,0.6217116735348988,0.2993607060194601,0.03496468973675704,1.2084586573330405,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.036559968851802}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
22,False,0.34154131367031504,0.23418545454428305,-0.11746217723647973,0.8005448045771097,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.860730672585033}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
23,False,0.6869425972045607,0.12455679341769794,0.4428112821058728,0.9310739123032488,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.888853904739891, ('log', 2, None): -5.010885013983569}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
24,False,0.7776511354338447,0.3000072851250329,0.18963685658878027,1.365665414278909,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.320724759874514}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
25,False,0.36164904983071766,0.296118610011733,-0.218743425792279,0.9420415254537143,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.082021157703577}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
26,False,0.34751358239029256,0.3052566964959112,-0.25078954274169335,0.9458167075222785,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.7987078729168084}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
27,False,0.40288158798795554,0.1606884225877629,0.08793227971594025,0.7178308962599709,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.141645387763833, ('log', 2, None): -5.084835737368686}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
28,False,0.1315170996412439,0.2991290796874732,-0.45477589654620354,0.7178100958286914,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 0, 1)]",[],"[('cubic', 0, 1), ('int', 0, 1)]",[],"{('cubic', 0, 1): 5.118679082196427, ('int', 0, 1): 0.2575104359231302}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
29,False,0.8716159101214399,0.26407208633178175,0.3540346209111477,1.3891971993317322,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.806811656782543}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
30,False,0.4193756777088384,0.13844365397897876,0.14802611591004,0.6907252395076368,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.037125325429543, ('log', 2, None): -4.910681013638625}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
31,False,0.3356417030651173,0.11625759432108604,0.10777681819578869,0.563506587934446,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.081535760957915, ('log', 2, None): -5.031394935858186}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
32,False,0.3620816705035494,0.11554346811497504,0.13561647299819832,0.5885468680089004,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.940315194546506, ('log', 2, None): -5.027390458581177}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
33,False,0.5007810509069998,0.1511840973960586,0.20446022001072495,0.7971018818032746,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.990404495565178, ('log', 2, None): -5.128825346624731}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
34,False,0.8372732050535214,0.29186110147243194,0.26522544616755483,1.409320963939488,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.587705375695687}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
35,False,0.691240683631165,0.29821418517747017,0.10674088068332344,1.2757404865790065,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.681931499948031}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
36,False,0.04945893756006292,0.27786997121281826,-0.49516620601706085,0.5940840811371867,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.751072143755794}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
37,False,0.3923089562605742,0.2981065331258898,-0.19197984866616974,0.9765977611873182,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.145806131287827}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
38,False,0.558825636345243,0.13378607253343924,0.2966049341797021,0.8210463385107838,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.039625981884982, ('log', 2, None): -5.032339347505117}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
39,False,0.5442442189769481,0.36750563107847434,-0.17606681793686163,1.2645552558907578,sr_pds,sr_pds,[],[],[],[],{},{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
40,False,-0.026880226109504933,0.2943231809693835,-0.6037536608094966,0.5499932085904867,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.3273987883903935}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
41,False,0.610215077706819,0.12740613389768884,0.36049905526734893,0.8599311001462892,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.969304237201108, ('log', 2, None): -4.8877679861867}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
42,False,0.40762980187163456,0.2385243688178805,-0.05987796101141124,0.8751375647546804,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.161540195371433, ('int', 3, 4): 2.4890806329921586}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
43,False,0.33569360143918214,0.1374616119669707,0.06626884198391958,0.6051183608944447,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.809717645082047, ('log', 2, None): -5.123383617824688}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
44,False,0.35901563841810946,0.3421259452597782,-0.3115512142910558,1.0295824911272748,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.059139752975482}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
45,False,0.3224530216880303,0.3391636226326581,-0.3423076786719796,0.9872137220480401,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.89415616846575}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
46,False,-0.14394225898332902,0.30045957847941385,-0.7328430328029801,0.4449585148363221,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.16899135005709}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
47,False,0.37288795329760344,0.14119138025131486,0.09615284800502633,0.6496230585901805,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.863818216473826, ('log', 2, None): -5.112332797571017}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
48,False,0.526681740796888,0.16395618957612496,0.20532760922768312,0.8480358723660929,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.084181150890912, ('log', 2, None): -4.781420133706299}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
49,False,0.5519846765903423,0.14536491223751,0.26706944860482273,0.8368999045758619,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.856801645820751, ('log', 2, None): -4.952376357452061}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
50,False,0.5469752002713747,0.12266704396295836,0.3065477941039763,0.7874026064387731,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.959896381122585, ('log', 2, None): -5.0595864197788964}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
51,False,0.4893300460395387,0.1379000757850906,0.2190458975007612,0.7596141945783162,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.175260219472058, ('log', 2, None): -5.050925521898259}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
52,False,0.09771287317909053,0.33220805900596306,-0.553414922472597,0.748840668830778,sr_pds,sr_pds,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -5.383575525209797}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
53,False,0.4614768354874834,0.3255394213598424,-0.17658043037780757,1.0995341013527744,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.612556639824757}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
54,False,0.5748810891353741,0.2639039169356712,0.05762941194145843,1.0921327663292897,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.033072510658147}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
55,False,0.12794029718487193,0.1831014499948575,-0.23093854480504877,0.48681913917479264,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]",[],"[('cubic', 0, 1), ('sqrt', 2, None)]",[],"{('cubic', 0, 1): 5.064998041133775, ('sqrt', 2, None): -14.827292348319098}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
56,False,-0.11187811786064178,0.2764930662038067,-0.653804527620103,0.4300482918988194,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.247639885840313}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
57,False,-0.09778874982116663,0.43883014944788734,-0.9578958427390257,0.7623183430966926,sr_pds,sr_pds,[],[],[],[],{},{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
58,False,0.25937845590483194,0.3950905606914787,-0.5149990430504663,1.03375595486013,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.906954415158318}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
59,False,0.3232514030806086,0.47324998817496966,-0.6043185737423319,1.2508213799035492,sr_pds,sr_pds,[],[],[],[],{},{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
60,False,0.3451318467848233,0.13771212756807963,0.0752160767513872,0.6150476168182594,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.108789146393338, ('log', 2, None): -4.834674327084061}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
61,False,0.6689581169360709,0.2838967331893109,0.11252051988502154,1.2253957139871203,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.091316753365902}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
62,False,0.2326864961722743,0.3929814285267631,-0.5375571037401813,1.0029300960847298,sr_pds,sr_pds,[],[],[],[],{},{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
63,False,0.8895954424609245,0.34574417372099314,0.21193686196777795,1.567254022954071,sr_pds,sr_pds,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -5.377132710781938}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
64,False,0.4154867339347596,0.13866710806973898,0.1436992021180712,0.687274265751448,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.090207152092192, ('log', 2, None): -4.738391564531595}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
65,False,0.6076513814123091,0.18182013904822913,0.25128390887778,0.9640188539468382,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]",[],"[('cubic', 0, 1), ('sqrt', 2, None)]",[],"{('cubic', 0, 1): 4.881054026532157, ('sqrt', 2, None): -15.280615451341703}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
66,False,0.1333795394465295,0.29586362630787644,-0.44651316811690833,0.7132722470099673,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.452767911078302}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
67,False,0.7043413165474024,0.2646722061143175,0.18558379256334,1.2230988405314647,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.046788659214595}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
68,False,0.956576264796576,0.3127962653230693,0.3434955847633602,1.569656944829792,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.900977475890297}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
69,False,0.11919138813398542,0.30871093506129155,-0.48588204458614603,0.7242648208541169,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.122778309449354}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
70,False,0.22414650528839974,0.1351587163536462,-0.04076457876474682,0.4890575893415463,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.160680774019977, ('log', 2, None): -5.10222344682541}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
71,False,0.5164528316832107,0.13067357199245466,0.26033263057799955,0.7725730327884217,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.918682159997658, ('log', 2, None): -5.052364627427306}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
72,False,0.6977900029228739,0.33796997412998964,0.035368853628094166,1.3602111522176537,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.202571432384655}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
73,False,0.10349467072791634,0.35211812634431616,-0.5866568569069434,0.793646198362776,sr_pds,sr_pds,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -5.011332468575183}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
74,False,0.6385195847982417,0.12462159517454886,0.3942612582561259,0.8827779113403574,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.998998934816749, ('log', 2, None): -5.162800696316407}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
75,False,0.36441112154417127,0.27284880779954784,-0.17037254174294253,0.8991947848312851,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.233413291657146}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
76,False,-0.007774921064074751,0.23965654938389583,-0.47750175785651056,0.4619519157283611,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4), ('int', 4, 5)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.258594518293561, ('int', 3, 4): 3.6405523399502693}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
77,False,0.5799840247863197,0.13258370969109376,0.32011995379177594,0.8398480957808635,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.96091614341122, ('log', 2, None): -5.031674487308865}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
78,False,0.0859982957420891,0.2442786303301118,-0.39278781970493,0.5647844111891082,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.36390006968172}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
79,False,0.5300958219986335,0.31340968608920855,-0.08418716273621529,1.1443788067334824,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.102304256234853}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
80,False,0.7737354327600343,0.2609250902202251,0.2623222559283932,1.2851486095916753,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.148279770665276}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
81,False,0.8126409036420247,0.42088331185218436,-0.012290387588256624,1.6375721948723059,sr_pds,sr_pds,"[('sq', 2, None)]",[],"[('sq', 2, None)]",[],"{('sq', 2, None): -2.1612297175682396}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
82,False,0.756359032497019,0.28569845543498795,0.19639005984444258,1.3163280051495954,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.876209762542051}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
83,False,0.3875038350063423,0.12405372024282756,0.14435854333040027,0.6306491266822842,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.058958314122582, ('log', 2, None): -5.006145732355959}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
84,False,0.4296393209587104,0.2716229884952839,-0.10274173649204599,0.9620203784094667,sr_pds,sr_pds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.900079389661193}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
85,False,0.43614079182278404,0.12484910095267694,0.19143655395553724,0.6808450296900308,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.087610106061624, ('log', 2, None): -4.975721650171722}",{},dgp5,sr_pds,NL + linear conf.,SR-PDS,0.5
