seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,1.6549846189462485,0.18383050853220279,1.294676822223131,2.015292415669366,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
1,False,1.565303282499261,0.22569267125498835,1.1229456468394838,2.007660918159038,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
2,False,1.8424282771769105,0.16582074007077832,1.517419626638185,2.1674369277156362,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
3,False,1.3113626148948392,0.2281932837249557,0.8641037787939261,1.7586214509957523,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
4,False,2.1684931635196487,0.17948857856391176,1.8166955495343817,2.5202907775049157,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
5,False,1.6420720293756441,0.2224971560895941,1.2059776034400396,2.0781664553112487,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
6,False,1.8890676022397326,0.18026281342866454,1.53575248791955,2.242382716559915,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
7,False,1.7083362185918802,0.16190721308259765,1.390998080949989,2.025674356233772,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
8,False,1.641203308535086,0.19418029383720484,1.2606099326141644,2.0217966844560076,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
9,False,1.6122580510207478,0.18214013198619775,1.2552633923278003,1.9692527097136954,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
10,False,1.5179190992858729,0.2040791474814195,1.1179239702222907,1.917914228349455,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
11,False,1.6726163024143557,0.1965332602179387,1.2874111123871959,2.0578214924415157,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
12,False,1.750873155766147,0.17905286375938612,1.3999295427977503,2.101816768734544,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
13,False,1.510741494370086,0.20874031732012066,1.1016104724226496,1.9198725163175225,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
14,False,1.79234291800906,0.19600967997746924,1.4081639452532202,2.1765218907648998,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
15,False,1.5237031954622742,0.18841130512396803,1.1544170374192968,1.8929893535052515,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
16,False,1.8635307448076832,0.14135166422838527,1.586481482920048,2.1405800066953184,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
17,False,1.6611968261049224,0.1786368957049982,1.311068510523126,2.0113251416867186,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
18,False,1.4223440470777269,0.24300562689300512,0.9460530183674369,1.8986350757880168,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
19,False,1.420172435099764,0.15729234174936,1.1118794452710183,1.7284654249285096,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
20,False,1.4985063888272232,0.2459430188151529,1.0164580719495235,1.9805547057049229,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
21,False,1.8935899751819896,0.19247625185154169,1.5163365215529678,2.2708434288110113,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
22,False,1.3140756966619973,0.1664433238987722,0.9878467818204038,1.6403046115035909,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
23,False,1.3451116216642305,0.19867854170790383,0.955701679916739,1.734521563411722,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
24,False,2.2084374104973112,0.2466791989992268,1.7249461804588266,2.691928640535796,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
25,False,1.7944884455848609,0.22100950661113467,1.3613098126270369,2.2276670785426846,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
26,False,1.6468604779529479,0.1800398162891741,1.2939824380261666,1.9997385178797291,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
27,False,1.83069473069196,0.16512031019843026,1.5070589227030369,2.1543305386808833,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
28,False,1.8849452595559275,0.20364043233986914,1.485810012169784,2.284080506942071,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
29,False,1.9919483857098204,0.22257020990662096,1.5557107742928433,2.4281859971267976,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
30,False,1.5715664146040524,0.19606139495346195,1.187286080495267,1.955846748712838,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
31,False,2.0007154188478564,0.1555965278199899,1.6957462243206762,2.3056846133750364,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5
