seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,2.0081577003491535,0.12262661244025438,1.767809539966255,2.248505860732052,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
1,False,2.0958551824942147,0.12052003807119992,1.859635907874663,2.3320744571137664,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
2,False,1.9649925740399254,0.11281116972970014,1.7438826813697133,2.1861024667101376,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
3,False,1.9414276114256115,0.14362555536836338,1.6599215229036193,2.2229336999476037,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
4,False,2.109301472330382,0.11023354522754827,1.893243723684387,2.3253592209763765,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
5,False,2.2744780370588162,0.12998690496059928,2.0197037033360417,2.529252370781591,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
6,False,1.977665798094309,0.1354582618999629,1.7121676047703818,2.2431639914182364,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
7,False,2.0384365306404275,0.10973593640516822,1.8233540952862979,2.2535189659945574,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
8,False,1.9365775034175619,0.10094749138153321,1.7387204203097568,2.134434586525367,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
9,False,1.9327261284274382,0.13346115196727223,1.6711422705715846,2.194309986283292,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
10,False,2.1036184497832635,0.10766283634757769,1.8925992905420113,2.3146376090245155,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
11,False,2.119519355138775,0.10685196336036698,1.910089506952456,2.3289492033250943,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
12,False,2.0173496956506964,0.09907794089445458,1.8231569314975655,2.2115424598038276,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
13,False,2.05640724911319,0.15908779696603667,1.7445951670597584,2.368219331166622,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
14,False,2.1397363570746464,0.11271167081585919,1.9188214822755625,2.3606512318737303,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
15,False,1.9443158374194702,0.11015296341251996,1.7284160291309312,2.1602156457080093,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
16,False,1.999203191369203,0.10112269294636576,1.801002713194326,2.1974036695440797,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
17,False,2.0597478410879075,0.1075004097618085,1.849047037954763,2.270448644221052,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
18,False,2.075942966142524,0.1036199673877933,1.8728478300624494,2.279038102222599,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
19,False,1.7904410408382634,0.09996197300230508,1.5945155737537453,1.9863665079227815,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
20,False,2.017710434040131,0.1054524181290666,1.8110236945071605,2.2243971735731014,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
21,False,2.0976395648362525,0.10178244307859051,1.898145976402215,2.29713315327029,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
22,False,1.9443988757055772,0.13572566458436877,1.6783765731202145,2.21042117829094,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
23,False,1.9535446494481272,0.10575615661731763,1.7462625824781846,2.16082671641807,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
24,False,1.9353320197210773,0.10488104071021566,1.7297651799290545,2.1408988595130998,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
25,False,2.096563410409376,0.10899059287165584,1.8829418483809306,2.3101849724378214,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
26,False,2.217203931378203,0.10989265282214815,2.0018143318467927,2.4325935309096134,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
27,False,2.1335319236340675,0.14467155097929368,1.849975683714652,2.4170881635534833,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
28,False,2.2330332117113545,0.12275602463629998,1.9924314034242065,2.473635019998502,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
29,False,2.331335510292929,0.13408389668219778,2.0685310727958215,2.5941399477900364,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
30,False,1.8403743385865128,0.1168127182443128,1.6114214108276597,2.0693272663453657,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
31,False,2.07734922868972,0.1095458924790134,1.8626392794308537,2.292059177948586,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
32,False,2.3719463658895474,0.13590394241742554,2.1055746387513934,2.6383180930277015,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
33,False,2.281011105701137,0.0999940743775906,2.0850227199210596,2.4769994914812146,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
34,False,1.7149872681090328,0.09865933350063363,1.521614974447791,1.9083595617702747,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
35,False,1.8288205064430265,0.10617098087988981,1.6207253839184426,2.0369156289676105,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
36,False,1.9070988948188223,0.10715251505545317,1.697079965310134,2.1171178243275106,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
37,False,2.4187165656944623,0.14171200937924322,2.1409610273111457,2.696472104077779,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
38,False,2.1191449966162472,0.10983130251474611,1.903875643687345,2.3344143495451495,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
39,False,1.8572135247161088,0.11138724430867251,1.6388945258711107,2.075532523561107,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
40,False,2.1767510358900766,0.1357672376979217,1.91064725000215,2.442854821778003,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
41,False,2.045303918651241,0.11062634025947478,1.8284762917426705,2.2621315455598117,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
42,False,2.0242093338425198,0.13369760597023658,1.7621620261408562,2.2862566415441834,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
43,False,2.0852838221170114,0.11259779045644293,1.8645921528223832,2.3059754914116395,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
44,False,2.3116861560626614,0.18572100360571656,1.947672988995457,2.675699323129866,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
45,False,2.036045384792886,0.20677680860888273,1.630762839919476,2.441327929666296,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
46,False,2.307348005545286,0.1365548954385959,2.039700410485638,2.574995600604934,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
47,False,1.987090534187957,0.09392390771318315,1.802999675070118,2.171181393305796,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
48,False,1.9229178632382513,0.11665696310260878,1.694270215557138,2.1515655109193643,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
49,False,2.0816990109799436,0.1910923375505403,1.7071580293808846,2.4562399925790026,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
50,False,2.170671692286833,0.16623603781975993,1.8448490581601038,2.4964943264135626,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
51,False,1.9960506055574088,0.07879818268106334,1.8416061675025246,2.1504950436122927,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
52,False,2.093175095828072,0.10274771011367062,1.8917895840052776,2.2945606076508667,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
53,False,2.003230884672254,0.1064457715206143,1.79459717249185,2.211864596852658,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
54,False,1.7319979887540622,0.12751941448243045,1.4820599363684985,1.9819360411396258,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
55,False,2.127132475263989,0.11802390227889246,1.8958056267973598,2.358459323730618,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
56,False,2.176394980020358,0.13067150043191572,1.920278839173803,2.432511120866913,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
57,False,2.035365861563833,0.12821020578572864,1.7840738582238047,2.286657864903861,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
58,False,2.324588949870209,0.10397978519546629,2.120788570887095,2.528389328853323,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
59,False,2.0896905062281914,0.10659065348946374,1.8807728253888425,2.2986081870675403,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
60,False,1.8169893001412751,0.09459913803427177,1.6315749895941025,2.002403610688448,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
61,False,2.0972567884186666,0.12677207382553587,1.8487835237206163,2.345730053116717,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
62,False,1.776404496827591,0.09928134885436304,1.5818130530730394,1.9709959405821424,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
63,False,1.971856318717622,0.11221074192421718,1.7519232645461562,2.1917893728890876,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
64,False,2.3084255664006905,0.11311427132168794,2.0867215946101823,2.530129538191199,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
65,False,2.3357768345569863,0.1140302566252586,2.1122775315714795,2.559276137542493,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
66,False,2.216754555771968,0.11015346059119001,2.0008537730132354,2.4326553385307004,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
67,False,2.1005322840807805,0.11836031393711553,1.868546068764034,2.3325184993975268,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
68,False,1.9089570761003767,0.11160679930318756,1.6902077494661292,2.127706402734624,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
69,False,2.071916112931277,0.09757036506426149,1.8806781974053246,2.2631540284572296,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
70,False,2.0296674539379462,0.10499909975701345,1.8238692184141998,2.2354656894616927,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
71,False,2.2184666346885136,0.10716567318432267,2.0084219152472413,2.428511354129786,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
72,False,2.0840042324366723,0.10479587477574034,1.8786043178762213,2.2894041469971236,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5
