seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.8794276893756273,0.3349933203234637,0.22284078154163856,1.5360145972096162,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
1,False,0.49559581210558384,0.3588382577196492,-0.20772717302492866,1.1989187972360964,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
2,False,1.1018132790846342,0.43534921641243257,0.24852881491626644,1.9550977432530021,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
3,False,1.0080899990955379,0.4157194272992618,0.19327992158898477,1.822900076602091,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
4,False,0.8724857854477736,0.38043152597246,0.126839994541752,1.6181315763537951,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
5,False,0.340520573675907,0.39746424621943477,-0.4385093489141852,1.1195504962659992,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
6,False,0.13998288739370976,0.2907564995600718,-0.429899851744031,0.7098656265314506,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
7,False,0.6347417336094925,0.38457904874222437,-0.11903320192526723,1.388516669144252,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
8,False,1.1651384556603768,0.30768290964368467,0.5620799527587549,1.7681969585619988,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
9,False,0.7405808824932658,0.342227738315367,0.06981451539514649,1.411347249591385,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
10,False,0.2827499665508785,0.2901816873064595,-0.28600614056978213,0.8515060736715391,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
11,False,0.6974256690640999,0.34842389030806276,0.014514844060296905,1.3803364940679028,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
12,False,0.9870618627298493,0.35882614554732034,0.2837626174571014,1.6903611080025973,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
13,False,0.9310554976328741,0.3633756927451877,0.21883913985230619,1.643271855413442,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
14,False,0.8162633745949361,0.3173004655473384,0.1943544621221529,1.4381722870677194,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
15,False,0.9520476580280327,0.30670123068837546,0.3509132458788168,1.5531820701772485,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
16,False,1.2216993910050027,0.3067790309454924,0.6204124903518375,1.8229862916581678,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
17,False,0.9885844377216616,0.3238529025879492,0.35383274864928116,1.623336126794042,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
18,False,0.5597071053232997,0.4955461822965699,-0.4115634119779773,1.5309776226245768,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
19,False,1.1066222452672516,0.28376359631708914,0.5504455964857569,1.6627988940487464,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
20,False,0.6853583624108345,0.2852769962805198,0.12621544970101573,1.2445012751206532,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
21,False,0.5884975590850675,0.3045986867628998,-0.008515866970216113,1.1855109851403511,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5
