seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
14,False,0.17707659773521617,0.21013412472343296,-0.2347862867227124,0.5889394821931447,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 2, 21)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 2, 21)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
15,False,0.5883103226915342,0.09884627128626183,0.394571630970461,0.7820490144126073,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 8), ('int', 1, 13), ('int', 1, 24), ('int', 1, 44), ('int', 3, 5), ('int', 7, 8), ('int', 7, 13), ('int', 7, 24), ('int', 7, 44), ('int', 8, 12), ('int', 8, 29), ('int', 8, 32), ('int', 12, 13), ('int', 12, 24), ('int', 12, 44), ('int', 13, 29), ('int', 13, 32), ('int', 24, 29), ('int', 24, 32), ('int', 29, 44), ('int', 32, 44)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 5)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
16,False,0.6461729489556026,0.12537605264468304,0.4004358857720238,0.8919100121391814,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 11), ('int', 0, 16), ('int', 3, 22), ('int', 5, 36), ('int', 6, 22), ('int', 8, 36), ('int', 17, 22), ('int', 17, 44), ('int', 22, 25), ('int', 28, 49), ('int', 44, 49)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 16)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
17,False,0.649072205107695,0.13584830288170072,0.38280953145956165,0.9153348787558284,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 8, 16)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
18,False,0.4472841527693754,0.14696303483599293,0.15923660449082921,0.7353317010479216,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 2, 4), ('cubic', 2, 17), ('cubic', 10, 41), ('int', 3, 5), ('int', 3, 11), ('int', 3, 14), ('int', 5, 27), ('int', 5, 30), ('int', 14, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 2, 4), ('cubic', 2, 17), ('int', 3, 5), ('int', 3, 11), ('int', 3, 14), ('int', 14, 48)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
19,False,0.47907687290664613,0.14881111764765226,0.18740708231724773,0.7707466634960445,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 35), ('int', 20, 27), ('int', 27, 49), ('int', 35, 45)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
20,False,0.7277005167198765,0.11019830831180749,0.5117118324287337,0.9436892010110192,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 41), ('int', 24, 35)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 41)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
21,False,0.42046316030535524,0.11066270966855449,0.20356424935498846,0.637362071255722,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 18, 33), ('int', 18, 34), ('int', 19, 25), ('int', 20, 40), ('int', 33, 44), ('int', 34, 44)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 34, 44)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
22,False,0.3956982365874826,0.14286638336323704,0.115680125195538,0.6757163479794273,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 1, 4)]","[('int', 1, 35), ('int', 2, 37), ('int', 3, 37), ('int', 15, 35), ('int', 19, 44), ('int', 37, 45)]","[('int', 0, 1), ('int', 1, 4)]","[('int', 2, 37), ('int', 3, 37), ('int', 19, 44), ('int', 37, 45)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
23,False,0.7992688259287534,0.15810898115971353,0.48937522285571483,1.1091624290017918,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 7), ('int', 7, 21), ('int', 7, 46), ('int', 18, 30), ('int', 29, 30), ('int', 31, 32)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 7, 21), ('int', 18, 30), ('int', 29, 30)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
24,False,0.5026326194019928,0.20666777864695868,0.09756377325395377,0.9077014655500317,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 44, 33), ('int', 9, 23), ('int', 25, 30), ('int', 30, 38)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 9, 23), ('int', 30, 38)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
25,False,0.5695614428125423,0.16004713225307832,0.2558690635965088,0.8832538220285757,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 10, 36), ('int', 10, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 10, 36), ('int', 10, 48)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
26,False,0.554482778897092,0.12624912317169554,0.3070344974805687,0.8019310603136152,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4), ('int', 4, 36)]","[('int', 1, 26), ('int', 23, 45), ('int', 29, 38), ('int', 37, 45), ('int', 38, 44), ('int', 38, 46), ('int', 38, 49)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 38, 44), ('int', 38, 49)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
27,False,0.29028763851416156,0.13191708472458127,0.03173015245398225,0.5488451245743409,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 47)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
28,False,0.39788115532817525,0.07808956315197116,0.2448256115503118,0.5509366991060387,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 30), ('int', 2, 37), ('int', 7, 15), ('int', 7, 28)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
29,False,0.5712915025486939,0.10908120984310585,0.3574923312562064,0.7850906738411814,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 2, 5), ('int', 3, 4)]","[('cubic', 49, 16), ('int', 0, 16), ('int', 3, 15), ('int', 3, 39), ('int', 3, 43), ('int', 5, 13), ('int', 6, 16), ('int', 13, 49), ('int', 15, 16), ('int', 16, 49), ('sq', 49, None)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 49, 16), ('int', 15, 16), ('sq', 49, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
30,False,0.4706803428529578,0.13191219386718203,0.21213244287328104,0.7292282428326345,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 5), ('int', 8, 34), ('int', 8, 48), ('int', 11, 18), ('int', 11, 19), ('int', 11, 33), ('int', 24, 34), ('int', 24, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 5), ('int', 11, 18), ('int', 11, 33)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
31,False,0.34310201329693063,0.07030274020454358,0.2053086424960252,0.48089538409783605,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 0, 3), ('int', 3, 4)]","[('int', 0, 16), ('int', 8, 39), ('int', 18, 35)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 18, 35)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
32,False,0.41902251161808945,0.08207279864277779,0.25815982627824496,0.579885196957934,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 7, 29)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 7, 29)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
33,False,0.6205123465973977,0.18441845471276025,0.25905217536038766,0.9819725178344079,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 16, 30), ('int', 5, 16), ('int', 5, 35), ('int', 8, 14), ('int', 14, 30), ('int', 29, 30), ('int', 30, 35), ('int', 30, 43), ('int', 30, 49), ('sq', 16, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 5, 35)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
34,False,0.5868551770533477,0.12885331279356563,0.33430268397795904,0.8394076701287363,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 21), ('int', 3, 44), ('int', 8, 34), ('int', 9, 13), ('int', 9, 22), ('int', 11, 21), ('int', 34, 37)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 21), ('int', 9, 13), ('int', 9, 22), ('int', 11, 21), ('int', 34, 37)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
35,False,0.39803016239216826,0.12716007559503406,0.1487964142259015,0.647263910558435,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 8, 38), ('int', 2, 9), ('int', 9, 24), ('int', 9, 29), ('int', 18, 21), ('int', 18, 42), ('int', 18, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 8, 38), ('int', 18, 48)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
36,False,0.49128911004810993,0.20665328405068434,0.08624867330876862,0.8963295467874512,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 3, 23), ('int', 6, 31), ('sq', 3, None)]","[('int', 0, 1), ('int', 3, 4)]","[('sq', 3, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
37,False,0.3190949523171303,0.1104430903097651,0.10262649530999071,0.5355634093242699,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 11, 21), ('int', 31, 42), ('int', 39, 42)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 11, 21), ('int', 39, 42)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
38,False,0.507100207044251,0.09192649079733019,0.3269242850814838,0.6872761290070182,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 4, 36), ('int', 20, 36), ('int', 31, 36), ('int', 35, 36)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
39,False,0.5300918962249538,0.13887853795315053,0.25788996183677876,0.8022938306131289,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 10, 12), ('cubic', 41, 31), ('int', 12, 37)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 10, 12), ('cubic', 41, 31)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
40,False,0.4025452874526395,0.150668692889595,0.10723464938903332,0.6978559255162458,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 8, 29), ('int', 27, 39)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 8, 29)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
41,False,0.6805812952167648,0.1302382495448208,0.42531432610891606,0.9358482643246135,sr_pds_cf,sr_pds_cf,"[('int', 0, 1)]","[('int', 3, 8), ('int', 3, 17), ('int', 3, 44), ('int', 4, 8), ('int', 4, 17), ('int', 4, 44), ('int', 8, 9), ('int', 8, 30), ('int', 9, 17), ('int', 9, 44), ('int', 17, 30), ('int', 18, 26), ('int', 30, 44), ('log', 14, None)]","[('int', 0, 1)]","[('int', 3, 8), ('int', 3, 17), ('int', 4, 44), ('int', 18, 26), ('log', 14, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
42,False,0.5487402576403967,0.10653174008546887,0.3399380470728777,0.7575424682079157,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4), ('int', 4, 14)]","[('int', 4, 19), ('int', 26, 32), ('int', 29, 32)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 19)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
43,False,0.43627098936684544,0.1170025041342182,0.20694608126377778,0.6655958974699131,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 39, 13), ('int', 19, 32), ('int', 19, 39)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 39, 13)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
44,False,0.4974229290854909,0.11398128500516977,0.27401961047535817,0.7208262476956236,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 9, 36), ('log', 6, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 9, 36), ('log', 6, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
45,False,0.32141947387440795,0.12004033005665045,0.08614042696337307,0.5566985207854428,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]",[],"[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
46,False,0.4242635554801758,0.15407989557367494,0.12226696015577293,0.7262601508045787,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 5), ('int', 3, 5), ('int', 4, 22), ('int', 5, 19), ('int', 5, 22), ('int', 5, 37), ('int', 5, 43), ('int', 15, 48), ('int', 15, 49), ('int', 16, 47)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 5, 19), ('int', 5, 22), ('int', 16, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
47,False,-0.032878746111071395,0.22663584331373662,-0.47708499900599516,0.4113275067838524,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 7, 9), ('int', 7, 32), ('int', 21, 25), ('int', 25, 42), ('int', 25, 43)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 7, 9), ('int', 7, 32)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
48,False,0.27199642791860656,0.21365371456980342,-0.14676485263820815,0.6907577084754213,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 23, 1), ('cubic', 23, 39), ('cubic', 23, 42), ('int', 0, 22), ('int', 1, 23), ('int', 1, 26), ('int', 1, 31), ('int', 1, 37), ('int', 13, 31), ('int', 23, 39), ('int', 23, 42), ('int', 26, 36), ('int', 26, 39), ('int', 26, 42), ('int', 28, 31), ('int', 31, 33), ('int', 37, 39), ('int', 37, 42)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 23, 1), ('cubic', 23, 39), ('cubic', 23, 42), ('int', 0, 22), ('int', 1, 23), ('int', 1, 26), ('int', 1, 37), ('int', 23, 42)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
49,False,0.4863458892310518,0.0939085440183094,0.3022851429551654,0.6704066355069382,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 3), ('int', 0, 21), ('int', 0, 29), ('int', 0, 42), ('int', 5, 31)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 29)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
50,False,0.644783695190553,0.1397272548619124,0.3709182756612047,0.9186491147199013,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 28), ('int', 6, 37), ('int', 8, 37), ('int', 10, 37), ('int', 13, 48), ('int', 19, 28), ('int', 23, 42), ('int', 24, 35)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 4, 28), ('int', 19, 28), ('int', 23, 42), ('int', 24, 35)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
51,False,0.813758008106323,0.19894717478265783,0.4238215455323137,1.2036944706803323,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('cubic', 4, 6), ('int', 16, 45), ('int', 18, 34), ('int', 34, 44)]","[('int', 0, 1), ('int', 3, 4)]","[('cubic', 4, 6), ('int', 16, 45), ('int', 34, 44)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
52,False,0.4633061320197465,0.15165708686054352,0.1660582417730812,0.7605540222664118,sr_pds_cf,sr_pds_cf,"[('int', 0, 1)]","[('int', 38, 46)]","[('int', 0, 1)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
53,False,0.5601162162454878,0.14528823966563362,0.2753512665008459,0.8448811659901296,sr_pds_cf,sr_pds_cf,"[('int', 0, 1)]","[('int', 5, 49)]","[('int', 0, 1)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
54,False,0.4272779060721505,0.12294405081242546,0.1863075664797966,0.6682482456645044,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 10, 19), ('int', 13, 19), ('int', 14, 49), ('int', 19, 40), ('int', 38, 49)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 14, 49)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
55,False,0.5332191700049559,0.19203243833982334,0.15683559085890214,0.9096027491510097,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 12), ('int', 0, 31), ('int', 0, 47), ('int', 12, 42), ('int', 24, 41), ('int', 42, 47), ('sq', 36, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 0, 31), ('int', 12, 42), ('int', 24, 41), ('sq', 36, None)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
56,False,0.5174792759431861,0.15014526270139703,0.22319456104844793,0.8117639908379243,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 0, 34), ('int', 3, 4)]","[('int', 18, 40)]","[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
57,False,1.0106477257198518,0.2526346788803427,0.5154837551143802,1.5058116963253236,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]",[],"[('int', 0, 1), ('int', 3, 4)]",[],{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
58,False,0.5891515358847302,0.10309325350569763,0.3870887590135629,0.7912143127558976,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 16), ('int', 1, 22), ('int', 1, 47), ('int', 19, 22), ('int', 22, 25), ('int', 22, 35), ('int', 22, 42), ('int', 22, 48), ('int', 25, 40), ('int', 25, 47)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 1, 16), ('int', 25, 40)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
59,False,0.6261613524508626,0.15676905620503656,0.3188940022889909,0.9334287026127343,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 9), ('int', 9, 28), ('int', 9, 38), ('int', 9, 47), ('int', 12, 41), ('int', 39, 40), ('int', 39, 45)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 9, 28), ('int', 9, 47)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
60,False,0.32005656319146003,0.16452859422289745,-0.002419481485418984,0.6425326078683391,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 48), ('int', 28, 48), ('int', 37, 48)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 48), ('int', 37, 48)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
61,False,0.5704291038845958,0.12786395194548136,0.3198157580714523,0.8210424496977393,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 5)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 2, 5)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
62,False,0.48995279753340815,0.1960433291615505,0.10570787237676915,0.8741977226900471,sr_pds_cf,sr_pds_cf,"[('int', 0, 1), ('int', 1, 19), ('int', 3, 4), ('int', 9, 34)]","[('int', 6, 46), ('int', 34, 46), ('log', 27, None)]","[('int', 0, 1), ('int', 3, 4)]","[('int', 6, 46)]",{},{},dgp3,sr_pds_cf,Interactions,SR-PDS (CF),0.5
