seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.701852468811399,0.3946447952152554,-0.0716513298105016,1.4753562674332996,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
1,False,0.530117155819129,0.3989935545042214,-0.251910211009145,1.312144522647403,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
2,False,0.24895373344399252,0.3819918266920041,-0.4997502468723355,0.9976577137603205,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
3,False,0.49740352711370067,0.40928386910091924,-0.30479285632410097,1.2995999105515024,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
4,False,0.3763871129584036,0.36614089060323335,-0.34124903262393375,1.094023258540741,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
5,False,0.24850108492355386,0.3908526189766268,-0.5175700482706347,1.0145722181177423,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
6,False,0.408257620930881,0.33518258603265716,-0.24870024769312704,1.065215489554889,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
7,False,0.4987905649488017,0.3872080825291494,-0.2601372768083311,1.2577184067059344,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
8,False,-0.01247205333564732,0.3220385963165251,-0.6436677021160364,0.6187235954447419,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
9,False,0.2199190160469552,0.4225322486326643,-0.6082441912730668,1.0480822233669773,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
10,False,0.10073474774985174,0.34170930609398364,-0.5690154921943562,0.7704849876940596,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
11,False,0.14789567507422058,0.3482480560844061,-0.5346705148512154,0.8304618649996565,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
12,False,0.18967980119934266,0.3916413768284144,-0.5779372973843495,0.9572968997830349,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
13,False,0.8495377714301946,0.31741394149789,0.22740644609433025,1.471669096766059,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
14,False,0.8830823469337118,0.3494714601982041,0.19811828494523187,1.5680464089221917,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
15,False,0.0374606600118025,0.30705080223815046,-0.5643589123749724,0.6392802323985773,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
16,False,0.0967130564745286,0.3902350630289005,-0.6681476670621163,0.8615737800111736,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
17,False,0.12531062587778083,0.4113988471039984,-0.6810311144460559,0.9316523662016176,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
18,False,0.8425656370212306,0.45018573221867536,-0.03979839812737318,1.7249296721698344,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
19,False,0.2779015715662184,0.3632079254635588,-0.43398596234235676,0.9897891054747936,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
20,False,-0.1609160979169813,0.3167298631853995,-0.7817066297603643,0.45987443392640165,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
21,False,0.06298333033303495,0.3723611543933108,-0.6668445322778542,0.7928111929439241,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
22,False,0.5290033097835946,0.3428948029880007,-0.1430705040728868,1.201077123640076,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
23,False,0.903882396071996,0.3786526133971164,0.16172327381364793,1.6460415183303443,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
24,False,0.38650465703279613,0.3511694638729294,-0.3017874921581455,1.0747968062237376,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
25,False,1.0373923170429045,0.4187761594419643,0.21659104453665445,1.8581935895491544,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
26,False,0.8343731587497111,0.4250480662769683,0.0012789488468532006,1.667467368652569,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
27,False,-0.02015020843788123,0.44586552837216986,-0.8940466440473341,0.8537462271715718,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
28,False,0.8971744955603062,0.4154791614158553,0.08283533918522978,1.7115136519353826,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
29,False,0.9229060242862062,0.44539674603188345,0.04992840206371463,1.7958836465086976,dgp2,pds_lasso,Quadratic,PDS-LASSO,0.5
