seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,1.7399150903013276,0.1867110890912433,1.3739613556824908,2.1058688249201643,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
1,False,1.7932259974171736,0.20671423264320485,1.3880661014364921,2.1983858933978553,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
2,False,1.8080087645462335,0.1817660175334098,1.4517473701807502,2.164270158911717,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
3,False,1.6040810233218725,0.18927635652727695,1.2330993645284096,1.9750626821153354,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
4,False,1.9586082437128622,0.17957245068087693,1.6066462403783435,2.310570247047381,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
5,False,1.7757729401361735,0.2177798533544152,1.3489244275615198,2.202621452710827,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
6,False,1.808060053803256,0.1812779304737391,1.4527553100747275,2.1633647975317847,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
7,False,1.754922363659033,0.15750071054650436,1.4462209709878844,2.0636237563301814,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
8,False,1.5758046949922355,0.1856630709739574,1.211905075883279,1.939704314101192,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
9,False,1.6115832871460856,0.18694297598496148,1.245175054215561,1.97799152007661,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
10,False,1.637736515697083,0.18573916777364025,1.2736877468607481,2.0017852845334176,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
11,False,1.8312844733522298,0.17959392621547246,1.4792803779699037,2.1832885687345556,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
12,False,1.6767258230964817,0.18602302999819353,1.3121206843000224,2.041330961892941,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
13,False,1.746572494147542,0.1917551233278908,1.370732452424876,2.122412535870208,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
14,False,1.758013059185759,0.1813286846311793,1.4026088373086476,2.1134172810628704,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
15,False,1.5571919679422739,0.16270132247007113,1.2382973759009346,1.8760865599836132,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
16,False,1.7944753902239587,0.1471927776209657,1.505977546086866,2.0829732343610514,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
17,False,1.5947470478987549,0.17064517467774917,1.2602825055303666,1.9292115902671432,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
18,False,1.4898128504627834,0.22213341258066,1.0544313618046899,1.925194339120877,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
19,False,1.7303600659073186,0.1407224166705321,1.4545441292330756,2.0061760025815616,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
20,False,1.4836425242652287,0.21078733602333527,1.0704993456594916,1.8967857028709658,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
21,False,1.679284884336779,0.19313046822908483,1.3007491666077726,2.057820602065785,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
22,False,1.4234725172217282,0.14915371987163115,1.131131226273331,1.7158138081701253,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
23,False,1.5644658234663924,0.19198597058600683,1.188173321117819,1.9407583258149659,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
24,False,2.2518332860054486,0.2127754444789402,1.8347934148267258,2.6688731571841715,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
25,False,1.7247747902774309,0.20033832851351208,1.3321116663909471,2.1174379141639146,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
26,False,1.8318099485038317,0.1938142266033339,1.4519340643612972,2.211685832646366,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
27,False,1.9132147954345782,0.1764104210553157,1.5674503701661595,2.258979220702997,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
28,False,2.030949772813591,0.1907460263862347,1.657087561096571,2.404811984530611,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
29,False,2.014734101130417,0.19331997276356883,1.6358269545138222,2.393641247747012,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
30,False,1.5250101770672464,0.189892128734989,1.152821604746668,1.8971987493878248,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
31,False,1.9199829416113816,0.15582403072189305,1.6145678413964712,2.225398041826292,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
32,False,1.4679910139125543,0.2360385182697516,1.0053555181038412,1.9306265097212674,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
33,False,1.8775912733180606,0.1759607497063553,1.5327082038936042,2.222474342742517,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
34,False,1.5890909726760831,0.12331799895580695,1.3473876947227015,1.8307942506294648,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
35,False,1.6844382289312028,0.16939828043063274,1.3524175992871625,2.016458858575243,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
36,False,1.6380257837458505,0.15033612231828536,1.3433669840020113,1.9326845834896897,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
37,False,1.9866033404000445,0.1988151398019826,1.5969256663881586,2.3762810144119304,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
38,False,1.8000696462145005,0.17436737175161413,1.4583095975813367,2.1418296948476643,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
39,False,1.4373661247029834,0.18563873227399103,1.0735142094459609,1.801218039960006,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
40,False,1.7224911833129353,0.19778231710152888,1.3348378417939386,2.1101445248319317,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
41,False,1.4423227276582307,0.21842707150344673,1.014205667511475,1.8704397878049863,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
42,False,1.6209420868417292,0.18497935905588167,1.258382543092201,1.9835016305912574,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
43,False,1.5963731515342197,0.18180717642865937,1.2400310857340473,1.952715217334392,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
44,False,1.652163821339494,0.24874077277873646,1.1646319066931705,2.1396957359858173,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
45,False,1.8239843978623034,0.186537109931118,1.4583716623973122,2.1895971333272946,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
46,False,1.7840248514068557,0.4129629104985159,0.9746175468297645,2.593432155983947,dgp6,full_ols,NL + mild NL conf.,Full OLS,0.5
