seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
16,False,0.4689971780126522,0.14453225572687617,0.18571395678797492,0.7522803992373295,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('cubic', 3, 18), ('int', 3, 18), ('int', 5, 36), ('int', 8, 36), ('int', 12, 26), ('int', 28, 49), ('int', 44, 49)]","[('sq', 0, None), ('sq', 2, None)]","[('cubic', 3, 18), ('int', 3, 18)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
17,False,0.12238488060339366,0.18261119851459318,-0.235533068485209,0.4803028296919963,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 21, 26), ('int', 22, 27), ('int', 26, 43)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
18,False,0.2815695959659252,0.17641480104738097,-0.06420341408694152,0.6273426060187919,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 7, 30), ('int', 32, 34)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
19,False,0.5338776433454715,0.2122434459447982,0.11788048929366707,0.9498747973972759,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 3), ('int', 1, 3), ('sq', 0, None), ('sq', 2, None)]","[('int', 6, 38), ('int', 10, 38), ('int', 26, 38), ('int', 38, 42)]","[('cubic', 0, 3), ('int', 1, 3), ('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
20,False,-0.22113706630013022,0.2630504094704292,-0.7367158688621713,0.29444173626191095,sr_pds_cf,sr_pds_cf,"[('int', 1, 3), ('sq', 0, None), ('sq', 2, None)]","[('int', 3, 41), ('int', 6, 46), ('int', 13, 46), ('int', 31, 46), ('int', 37, 46)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 41), ('int', 6, 46), ('int', 13, 46), ('int', 37, 46)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
21,False,0.3852050590776391,0.06376236674984036,0.26023082024795197,0.5101792979073262,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 6, 16), ('int', 9, 30)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
22,False,0.5353753456062051,0.14990180607645515,0.24156780569635306,0.8291828855160572,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 1, 35), ('int', 15, 35)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
23,False,0.6536267321317722,0.1645418716110176,0.33112466377417776,0.9761288004893667,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 1, 14), ('int', 1, 23), ('int', 3, 24), ('int', 3, 32), ('int', 12, 32), ('int', 29, 30), ('int', 32, 42)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
24,False,0.6493502229350241,0.19425649559850036,0.2686074915619634,1.0300929543080848,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('cubic', 31, 21), ('int', 14, 31), ('int', 20, 31), ('int', 31, 33), ('sq', 31, None)]","[('sq', 0, None), ('sq', 2, None)]","[('cubic', 31, 21), ('int', 14, 31), ('int', 31, 33), ('sq', 31, None)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
25,False,1.1193010285262686,0.33185386241589254,0.4688674581911192,1.769734598861418,sr_pds_cf,sr_pds_cf,"[('sq', 0, None)]","[('cubic', 31, 32), ('cubic', 32, 31), ('int', 31, 32), ('int', 36, 39)]","[('sq', 0, None)]","[('cubic', 31, 32), ('cubic', 32, 31), ('int', 31, 32), ('int', 36, 39)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
26,False,0.6062062599614194,0.1163532084558536,0.3781539713879464,0.8342585485348925,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 10, 21), ('int', 11, 22), ('int', 21, 29), ('int', 22, 25)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 11, 22)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
27,False,0.4863331930604433,0.16521909267309753,0.16250377142117217,0.8101626146997145,sr_pds_cf,sr_pds_cf,"[('cubic', 2, 1), ('cubic', 2, 3), ('sq', 0, None), ('sq', 2, None)]","[('int', 1, 38), ('int', 2, 17), ('int', 2, 30), ('int', 2, 37), ('int', 2, 45), ('int', 5, 43), ('int', 23, 48), ('int', 23, 49), ('int', 29, 48), ('int', 29, 49), ('int', 30, 41)]","[('cubic', 2, 1), ('cubic', 2, 3), ('sq', 0, None), ('sq', 2, None)]","[('int', 2, 17), ('int', 2, 37), ('int', 2, 45)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
28,False,0.4983620873402736,0.17302269376656798,0.15923760755780036,0.8374865671227468,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 4, 49), ('int', 11, 41), ('int', 13, 49), ('int', 18, 41), ('int', 19, 41)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 11, 41), ('int', 18, 41)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
29,False,0.5005328531422861,0.10289771941512137,0.29885332308864826,0.7022123831959239,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 8, 27), ('int', 8, 30), ('int', 27, 38), ('int', 30, 34)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 8, 27), ('int', 30, 34)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
30,False,0.39213780078416505,0.1323004843541655,0.13282885145000067,0.6514467501183294,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 5), ('int', 3, 18), ('int', 3, 24), ('int', 11, 33), ('int', 24, 48)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 24), ('int', 24, 48)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
31,False,0.5510986043396867,0.17426527285813656,0.2095386695377391,0.8926585391416344,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 16), ('int', 8, 24), ('int', 18, 35), ('int', 20, 29), ('int', 20, 44)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 16), ('int', 8, 24), ('int', 18, 35)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
32,False,0.32127968773175003,0.13639227826156902,0.05395082233907478,0.5886085531244253,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 6, 44), ('int', 8, 21), ('int', 8, 30), ('int', 18, 21), ('int', 21, 47), ('int', 39, 44)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
33,False,0.5484764167554814,0.11053931518066733,0.3318193590013735,0.7651334745095894,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 5, 16), ('int', 14, 16), ('int', 29, 30), ('int', 30, 43)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 5, 16), ('int', 14, 16)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
34,False,0.5112653946022546,0.21285546061917238,0.09406869178867677,0.9284620974158324,sr_pds_cf,sr_pds_cf,"[('cubic', 0, 1), ('sq', 0, None), ('sq', 2, None)]","[('int', 5, 20), ('int', 5, 32), ('int', 5, 35), ('int', 12, 16), ('int', 14, 15), ('int', 14, 17), ('int', 15, 18), ('int', 15, 35), ('int', 17, 24), ('int', 20, 25), ('int', 20, 35), ('int', 20, 38), ('int', 25, 32), ('int', 25, 35), ('int', 32, 35), ('int', 32, 38), ('int', 35, 38), ('sq', 35, None)]","[('cubic', 0, 1), ('sq', 0, None), ('sq', 2, None)]","[('int', 14, 17)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
35,False,0.4853922419276304,0.20423898640662294,0.08508382857064944,0.8857006552846114,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 5, 31), ('int', 31, 43), ('int', 31, 47)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
36,False,0.5146555683749932,0.21869604176549115,0.0860113265146305,0.9432998102353558,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 3), ('int', 3, 23), ('int', 7, 12), ('sq', 3, None)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 3), ('int', 3, 23), ('int', 7, 12)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
37,False,0.4263098042276012,0.25191956650421815,-0.06745254612066637,0.9200721545758688,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('cubic', 10, 47), ('cubic', 10, 49), ('int', 6, 29), ('int', 6, 43), ('int', 10, 47), ('int', 10, 49), ('int', 11, 41), ('int', 15, 41), ('int', 15, 47), ('int', 15, 49), ('int', 39, 42), ('int', 43, 47), ('sq', 10, None), ('sq', 47, None)]","[('sq', 0, None), ('sq', 2, None)]","[('cubic', 10, 47), ('cubic', 10, 49), ('int', 6, 43), ('int', 15, 47), ('int', 39, 42), ('sq', 10, None)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
38,False,0.5089649261894656,0.06203078835447349,0.38738458101469764,0.6305452713642337,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 20, 36), ('int', 32, 36), ('int', 35, 36)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
39,False,0.6098816680336282,0.12968947160895272,0.35569030368008087,0.8640730323871755,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 1, 46)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 1, 46)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
40,False,0.7616396091951034,0.2123826569278611,0.3453696016164957,1.177909616773711,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 5, 9), ('int', 5, 27), ('int', 5, 31), ('int', 8, 29)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 5, 27), ('int', 5, 31)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
41,False,0.6862482249154847,0.16987695071199532,0.35328940151997384,1.0192070483109954,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 2, 8), ('log', 14, None)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 2, 8), ('log', 14, None)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
42,False,0.8774402163143283,0.2608000515714635,0.36627211523425984,1.3886083173943968,sr_pds_cf,sr_pds_cf,"[('sq', 0, None)]","[('int', 24, 43), ('int', 27, 37), ('int', 30, 37)]","[('sq', 0, None)]","[('int', 24, 43)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
43,False,0.33431067899324657,0.149842722162673,0.04061894355440748,0.6280024144320857,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 7), ('int', 3, 33), ('int', 5, 20), ('int', 20, 32), ('int', 20, 43), ('int', 20, 49)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
44,False,0.7226190397505631,0.21581946184440423,0.2996128945355308,1.1456251849655954,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('cubic', 49, 25), ('int', 9, 36), ('int', 14, 17)]","[('sq', 0, None), ('sq', 2, None)]","[('cubic', 49, 25), ('int', 9, 36)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
45,False,0.9390073323303944,0.2341876592399807,0.47999952022003217,1.3980151444407565,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 14, 25), ('int', 14, 30), ('int', 14, 49), ('int', 17, 27), ('int', 17, 29), ('int', 23, 27), ('int', 23, 29)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 14, 49), ('int', 17, 29), ('int', 23, 29)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
46,False,0.7942418997920366,0.19875203078422318,0.4046879194549592,1.183795880129114,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 47), ('int', 4, 22), ('int', 5, 37), ('int', 7, 47), ('int', 17, 22)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 17, 22)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
47,False,0.4505738469741532,0.18405686007027822,0.08982240123640789,0.8113252927118986,sr_pds_cf,sr_pds_cf,"[('sq', 0, None)]","[('int', 7, 9), ('int', 7, 13), ('int', 7, 17), ('int', 7, 18), ('int', 17, 40), ('int', 18, 40), ('int', 25, 26)]","[('sq', 0, None)]","[('int', 7, 13), ('int', 25, 26)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
48,False,0.7104224664598651,0.15396488090586333,0.40865129988437293,1.0121936330353571,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 22)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 22)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
49,False,0.5147121034053507,0.18937639447616367,0.14353437023206989,0.8858898365786314,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 20)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 3, 20)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
50,False,0.4084624658489083,0.11913417359905273,0.17495948559476493,0.6419654461030516,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 48, 49)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
51,False,0.3313927903563138,0.16672238277726334,0.004616920112877676,0.6581686605997499,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 8, 27)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 8, 27)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
52,False,0.86689126035103,0.21520100244961599,0.4450972955497827,1.2886852251522773,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 30, 37)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
53,False,0.8328957443154061,0.15037884324477344,0.5381532115556502,1.127638277075162,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]",[],"[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
54,False,0.7045811846092245,0.23610442099165466,0.24181651946558136,1.1673458497528677,sr_pds_cf,sr_pds_cf,"[('int', 1, 3), ('sq', 0, None), ('sq', 2, None)]","[('int', 0, 45), ('int', 13, 19), ('int', 17, 45)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
55,False,0.8350790263320121,0.21520019692264258,0.41328664036363266,1.2568714123003917,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 12, 43), ('int', 21, 47), ('int', 30, 33), ('int', 30, 47)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 30, 33)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
56,False,0.5623880880342846,0.24576274894718278,0.08069310009780639,1.0440830759707629,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 6, 17), ('int', 7, 17), ('int', 17, 43), ('int', 41, 46), ('int', 45, 46), ('sq', 17, None)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 41, 46)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
57,False,0.31234498669344796,0.11701523369091886,0.08299512865924699,0.541694844727649,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 10), ('int', 10, 13), ('int', 10, 33), ('int', 13, 20), ('int', 13, 48)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 0, 10)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
58,False,0.4922850621565323,0.2759360773124008,-0.048549649375773274,1.0331197736888378,sr_pds_cf,sr_pds_cf,"[('int', 1, 3), ('sq', 0, None)]","[('int', 2, 4), ('int', 4, 40), ('int', 25, 40)]","[('sq', 0, None)]","[('int', 2, 4), ('int', 25, 40)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
59,False,0.9590052146180306,0.20219737806742588,0.5626983536058758,1.3553120756301853,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 7, 12), ('int', 7, 31), ('int', 7, 48), ('int', 9, 47)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 7, 12), ('int', 7, 31), ('int', 7, 48), ('int', 9, 47)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
60,False,0.5145195492474068,0.18261911693140115,0.1565860800618606,0.8724530184329531,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('cubic', 0, 46), ('int', 0, 31), ('int', 1, 31), ('int', 3, 16), ('int', 3, 24), ('int', 3, 40), ('int', 3, 41), ('int', 9, 31), ('int', 9, 40), ('int', 24, 31), ('int', 26, 31), ('int', 35, 40)]","[('sq', 0, None), ('sq', 2, None)]","[('cubic', 0, 46), ('int', 26, 31)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
61,False,0.46970550160073987,0.10572322263702753,0.2624879852321659,0.6769230179693139,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 2, 5), ('int', 17, 18), ('int', 18, 46), ('int', 18, 47), ('int', 32, 38), ('int', 32, 47)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 2, 5)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
62,False,0.34229223615147664,0.2206479910322865,-0.09017782627180487,0.7747622985747582,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 13, 43), ('int', 34, 46), ('log', 27, None)]","[('sq', 0, None), ('sq', 2, None)]","[('log', 27, None)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
63,False,0.5082287383363632,0.08699037674232378,0.33772759992140855,0.6787298767513178,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 4, 23), ('int', 4, 44)]","[('sq', 0, None), ('sq', 2, None)]","[('int', 4, 23)]",{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
64,False,0.5956820442962448,0.1568904558695549,0.2881767507919172,0.9031873378005725,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 4, 30), ('int', 6, 18), ('int', 14, 30), ('int', 30, 32), ('int', 30, 49)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
65,False,0.7774339652036942,0.15631731299357043,0.4710520317362962,1.0838158986710922,sr_pds_cf,sr_pds_cf,"[('sq', 0, None), ('sq', 2, None)]","[('int', 1, 19), ('int', 1, 45), ('int', 4, 23), ('int', 4, 46)]","[('sq', 0, None), ('sq', 2, None)]",[],{},{},dgp2,sr_pds_cf,Quadratic,SR-PDS (CF),0.5
