seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
23,False,0.20772545763477213,0.25767518028755154,-0.29731789572882894,0.7127688109983732,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.873959969565372}","{('int', 3, 4): 3.563636584776289}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
24,False,0.830282464244811,0.24909262567392274,0.34206091792392246,1.3185040105656995,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.923673805580302}","{('int', 3, 4): 2.5324416105428775}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
25,False,-0.30783331932014363,0.396045170737698,-1.0840818539660317,0.4684152153257444,sr_pds,sr_pds,[],"[('int', 3, 4)]",[],"[('int', 3, 4)]",{},"{('int', 3, 4): 5.163359737584164}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
26,False,0.3817572583946662,0.2598420474483616,-0.12753315460412257,0.891047671393455,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.896360620791969}","{('int', 3, 4): 3.5565715464110825}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
27,False,0.5932562048820137,0.25203075235194583,0.09927593027219989,1.0872364794918274,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.1903381006433955}","{('int', 3, 4): 3.1491428623828774}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
28,False,0.5395271127149139,0.2691199097297348,0.012052089644633668,1.0670021357851942,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.102508298164752}","{('int', 3, 4): 3.1001556737711176}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
29,False,0.7733648297970533,0.23709323102449864,0.308662096989036,1.2380675626050706,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.836314594982649, ('int', 3, 4): 2.906917895217427}","{('int', 3, 4): 2.906917895217427}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
30,False,0.3839091162674469,0.2845370156669465,-0.17378343443976824,0.9416016669746621,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.846970492130218}","{('int', 3, 4): 2.8780051958368613}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
31,False,0.389977323766085,0.041637843357042216,0.3083671507862823,0.47158749674588774,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.025103230689677, ('log', 2, None): -4.984887877488709}","{('int', 3, 4): 3.2283789963994582}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
32,False,0.40025389611834833,0.042464884921154473,0.3170227216728856,0.48348507056381107,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.99747228317204, ('log', 2, None): -5.027429951058839}","{('int', 3, 4): 3.179017263148631}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
33,False,0.89669907339651,0.38656913314656677,0.13902357242923913,1.6543745743637808,sr_pds,sr_pds,[],"[('int', 3, 4)]",[],"[('int', 3, 4)]",{},"{('int', 3, 4): 2.397404276945724}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
34,False,0.7516887014178565,0.25321975104780753,0.25537798936415373,1.2479994134715593,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.670100741609981}","{('int', 3, 4): 2.130509541537136}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
35,False,0.8102253035531659,0.2701973075690141,0.28063858071789827,1.3398120263884334,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.706126621375166, ('int', 3, 4): 2.107201439310439}","{('int', 3, 4): 2.107201439310439}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
36,False,0.09076285842122701,0.22499543603726027,-0.3502281962118031,0.5317539130542571,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.865627184451822, ('int', 3, 4): 3.830896268002918}","{('int', 3, 4): 3.830896268002918}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
37,False,0.4681859810529675,0.04096900260201508,0.3878867359530179,0.5484852261529171,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.013564468576948, ('log', 2, None): -4.995047149690142}","{('int', 3, 4): 3.0728793687328393}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
38,False,0.34558398927552364,0.23568591019727853,-0.11636039471114223,0.8075283732621895,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.868518484547391}","{('int', 3, 4): 3.270197579380052}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
39,False,0.5633414796397621,0.35294073138652876,-0.1284223538778343,1.2551053131573586,sr_pds,sr_pds,[],"[('int', 3, 4)]",[],"[('int', 3, 4)]",{},"{('int', 3, 4): 2.2032702616017414}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
40,False,0.07317886750206433,0.22489594194632845,-0.3676171787127394,0.5139749137168681,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.410367326241053}","{('int', 3, 4): 4.189557704829834}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
41,False,0.4695369871151955,0.043563344022283665,0.3841528328315195,0.5549211413988715,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.011650764490071, ('log', 2, None): -5.007471803929417}","{('int', 3, 4): 3.036906708894405}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
42,False,0.42194244616843596,0.23993270173587494,-0.04832564923387894,0.8922105415707509,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.147410903101712}","{('int', 3, 4): 2.661787959247582}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
43,False,0.4057228577244624,0.043942227027961946,0.319596092749657,0.49184962269926785,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.995781513916066, ('log', 2, None): -5.039399843327375}","{('int', 3, 4): 3.1827666021442877}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
44,False,0.2985937729995037,0.2993946286407812,-0.2882196991364275,0.8854072451354349,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.0736753545563875}","{('int', 3, 4): 3.440773543064738}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
45,False,0.4523516524523411,0.27252058865598455,-0.08178870131338856,0.9864920062180708,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.813931308747294}","{('int', 3, 4): 3.258389888354136}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
46,False,0.43259670873339334,0.046374671372240404,0.3417023528438021,0.5234910646229846,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.994561597856351, ('log', 2, None): -5.002714933355296}","{('int', 3, 4): 3.090319593067187}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
47,False,0.5131109411535011,0.04587782401507292,0.4231904060839582,0.603031476223044,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.983064899864824, ('log', 2, None): -5.0157745898940815}","{('int', 3, 4): 3.044312992862963}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
48,False,-0.10035862082032901,0.23228698390499225,-0.5556411092741138,0.35492386763345585,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.99926618043835}","{('int', 3, 4): 3.8306423227402417}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
49,False,0.4738773202411836,0.04665936454829122,0.38242496572653284,0.5653296747558344,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.993163990967086, ('log', 2, None): -5.002483052604496}","{('int', 3, 4): 3.068186644421804}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
50,False,0.5056336243700402,0.2814925699651717,-0.04609181276169627,1.0573590615017767,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.040753248170927}","{('int', 3, 4): 3.182846729751483}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
51,False,0.5622168133765503,0.25926712671539154,0.05405324501438291,1.0703803817387176,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.8675473855856985}","{('int', 3, 4): 2.932258728425361}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
52,False,0.3973467403137997,0.2472666477146736,-0.08729588920696058,0.88198936983456,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.270945404813134}","{('int', 3, 4): 3.3944670932685583}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
53,False,0.4077860516383289,0.4308610313339445,-0.4367015697762023,1.25227367305286,sr_pds,sr_pds,[],"[('int', 3, 4)]",[],"[('int', 3, 4)]",{},"{('int', 3, 4): 2.610759186909952}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
54,False,0.4981533424264522,0.04617671247412828,0.40764698597716076,0.5886596988757437,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.031696582664001, ('log', 2, None): -5.006663848822038}","{('int', 3, 4): 2.977830809046273}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
55,False,0.473366334431778,0.04307424989601412,0.38894080463559033,0.5577918642279657,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.998907189820891, ('log', 2, None): -4.992699669502989}","{('int', 3, 4): 3.101295501722228}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
56,False,0.11886973178086944,0.25279680345252686,-0.37661200298608316,0.614351466547822,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.1462439073092066}","{('int', 3, 4): 3.6932980762130194}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
57,False,0.5218042400212121,0.04825318145675953,0.42722800436596337,0.6163804756764607,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.947395439326689, ('log', 2, None): -4.973902248301454}","{('int', 3, 4): 2.9003924775417316}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
58,False,0.4599631412136889,0.3136341849597523,-0.15475986130742564,1.0746861437348034,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.86434828396347}","{('int', 3, 4): 3.563169252817967}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
59,False,0.02667195426096811,0.32064416677178637,-0.6017906126117332,0.6551345211336694,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.0630996628174625}","{('int', 3, 4): 4.284252351302917}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
60,False,0.5282813050515048,0.22816287682399936,0.0810820664764661,0.9754805436265436,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.705788829897979}","{('int', 3, 4): 2.9495111222668884}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
61,False,0.6145521019110908,0.2396134421886412,0.14490975522135402,1.0841944486008275,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.109799020008693}","{('int', 3, 4): 2.5944970071721696}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
62,False,0.12339340281658565,0.2604670940000852,-0.3871221014235814,0.6339089070567526,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.460966715733273}","{('int', 3, 4): 3.806213832660389}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
63,False,0.5293990886145511,0.04548367557417436,0.44025108448916933,0.6185470927399328,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.001049214414398, ('log', 2, None): -5.059723254462257}","{('int', 3, 4): 2.862689488323121}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
64,False,0.4928030397762096,0.04621260458005944,0.4022263347992931,0.5833797447531262,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.010456798726471, ('log', 2, None): -4.989855814614807}","{('int', 3, 4): 2.9919395578986254}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
65,False,0.2409692077730426,0.23827221302813464,-0.22604432976210131,0.7079827453081865,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.83786128490334}","{('int', 3, 4): 3.7939432329975697}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
66,False,0.16991889174818453,0.24850075086502066,-0.317142579947256,0.6569803634436251,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.241759454454656, ('int', 3, 4): 3.588233360151067}","{('int', 3, 4): 3.588233360151067}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
67,False,0.5457313238312532,0.25579058868537546,0.04438177000791732,1.0470808776545892,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.029234563142316}","{('int', 3, 4): 2.5442235971759235}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
68,False,0.8764125206338568,0.2860787085379523,0.3156982518994702,1.4371267893682433,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.952990497038379, ('int', 3, 4): 2.6888887274613875}","{('int', 3, 4): 2.6888887274613875}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
69,False,0.09599595512131043,0.25159351597327184,-0.39712733618630236,0.5891192464289232,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.183577593204861}","{('int', 3, 4): 3.6711086407851434}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
70,False,0.435030184148324,0.04348145100436845,0.34980654017976187,0.5202538281168861,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.995358099763141, ('log', 2, None): -4.976285071449042}","{('int', 3, 4): 3.0802817914804757}",dgp6,sr_pds,NL + mild NL conf.,SR-PDS,0.5
