seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,1.4393050566452892,0.4070023133805317,0.6415805224194471,2.2370295908711313,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
1,False,1.6576656844446183,0.44629077849399906,0.7829357585963801,2.5323956102928564,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
2,False,1.3104922746720942,0.4033337090163085,0.5199582050001296,2.1010263443440587,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
3,False,1.0125092453649025,0.5433730833483711,-0.05250199799790489,2.0775204887277097,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
4,False,2.1028359541060495,0.3961433098943968,1.3263950667130318,2.8792768414990673,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
5,False,2.0145098375622217,0.40330872622081493,1.2240247341694244,2.804994940955019,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
6,False,1.183134842578424,0.392740793575244,0.4133628871709458,1.9529067979859023,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
7,False,1.3453710352118484,0.41058079415313103,0.5406326786717116,2.150109391751985,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
8,False,0.6555363683311429,0.4062027778107744,-0.14062107617797492,1.4516938128402608,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
9,False,0.6162095366058861,0.3714962079937321,-0.11192303106182888,1.344342104273601,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
10,False,1.0508859771381638,0.4424171167668952,0.18374842827504922,1.9180235260012783,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
11,False,1.129078210344126,0.3774266794610448,0.38932191860047816,1.8688345020877737,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
12,False,0.7516362599268945,0.44629201852509226,-0.12309609638228625,1.6263686162360753,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
13,False,1.7531201860476748,0.4780184089414054,0.8162041045225202,2.6900362675728293,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
14,False,1.8174418706017685,0.42043713592080784,0.9933850841969852,2.6414986570065517,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
15,False,0.987068467784422,0.38131890881606184,0.2396834065049408,1.7344535290639032,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
16,False,0.821510142786142,0.3928993438741533,0.05142742879280149,1.5915928567794824,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
17,False,2.298003352986273,0.45844537393389384,1.399450420075841,3.196556285896705,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
18,False,2.632559094089239,0.4973716895944412,1.6577105824841345,3.607407605694344,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
19,False,1.2336095773571933,0.394413017906548,0.4605600622603593,2.0066590924540275,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
20,False,1.1104383617474431,0.368897036401677,0.3874001704001563,1.8334765530947301,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
21,False,0.8451777226520343,0.36760267160440674,0.12467648630739714,1.5656789589966715,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
22,False,1.6689097205477517,0.36921134336482986,0.9452554875526852,2.392563953542818,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
23,False,1.368718728226627,0.4164329878399765,0.5525100720602731,2.184927384392981,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
24,False,1.2469005017380996,0.4646075678466061,0.33626966875875164,2.1575313347174476,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
25,False,1.3178830352518087,0.42364774939275396,0.487533446442011,2.1482326240616065,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
26,False,1.7132223891856968,0.47423121297795456,0.7837292117489059,2.6427155666224875,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
27,False,1.1286953980480163,0.4566027645220205,0.23375397958485622,2.0236368165111767,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
28,False,1.2442650853081625,0.5883584723423994,0.09108247951705972,2.3974476910992655,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
29,False,1.563761083160815,0.48314460297457706,0.6167976613306441,2.510724504990986,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
30,False,1.0224164324544427,0.40138526275918596,0.23570131744643819,1.8091315474624472,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
31,False,1.1732540865437133,0.36488443765490175,0.45808058874010593,1.8884275843473208,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
32,False,1.2306114733051385,0.4405171548966712,0.367197849707663,2.094025096902614,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
33,False,2.0282491502252658,0.39303697003822075,1.2578966889503531,2.798601611500178,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
34,False,1.6113864052000573,0.3143980341929211,0.9951662581819319,2.2276065522181825,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
35,False,1.1500634452021785,0.3814026956159764,0.40251416179486477,1.8976127286094924,dgp8,dml_nn,Weak NL conf. (dummies),DML-NN,0.5
