seed,failed,beta_hat,se,ci_low,ci_high,sr_pds_variant,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,dgp,estimator,dgp_label,est_label,beta0
10,False,0.4494163631835888,0.04142243346181601,0.3682283935984294,0.5306043327687482,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.076497900150557, ('log', 2, None): -5.051077957031975}","{('cubic', 0, 1): 5.076497900150557, ('int', 3, 4): 3.1560235504596257}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
11,False,0.6950960241210248,0.2355607263077917,0.23339700055775303,1.1567950476842965,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.3841530189597275}","{('cubic', 0, 1): 4.3841530189597275, ('int', 3, 4): 2.1087847490522282}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
12,False,0.5307643265962598,0.24470395985418886,0.05114456528204969,1.01038408791047,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.6841348727764105}","{('cubic', 0, 1): 4.6841348727764105, ('int', 3, 4): 2.28535289855592}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
13,False,0.43839799444301353,0.305034292356092,-0.15946921857492669,1.0362652074609537,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.004472759062267}","{('cubic', 0, 1): 5.004472759062267, ('int', 3, 4): 3.159772660480227}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
14,False,0.2700337708244323,0.23698131336914421,-0.19444960337909034,0.734517145027955,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.368221867897892}","{('cubic', 0, 1): 5.368221867897892, ('int', 3, 4): 4.157721199040761}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
15,False,0.33714108131218545,0.20277111975095283,-0.060290313399682105,0.7345724760240531,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.579826811195868}","{('cubic', 0, 1): 5.579826811195868, ('int', 3, 4): 3.2063380109871913}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
16,False,0.6306306294447634,0.24090723243292886,0.15845245387622287,1.102808805013304,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.655978872393343, ('int', 3, 4): 2.7660555289350457}","{('cubic', 0, 1): 4.655978872393343, ('int', 3, 4): 2.7660555289350457}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
17,False,0.9424609350571516,0.23926701755918045,0.4734975806411579,1.4114242894731452,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.41235001766589, ('int', 3, 4): 1.8467416998353052}","{('cubic', 0, 1): 4.41235001766589, ('int', 3, 4): 1.8467416998353052}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
18,False,0.33619186594298545,0.2606623398370609,-0.17470632013765386,0.8470900520236248,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.285815101675184}","{('cubic', 0, 1): 5.285815101675184, ('int', 3, 4): 3.6333125495253786}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
19,False,0.9136058927395979,0.22101289224713283,0.48042062393521756,1.3467911615439783,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.094816060454763}","{('cubic', 0, 1): 4.094816060454763, ('int', 0, 1): -0.48343001021280996, ('int', 3, 4): 1.9718338215949918}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
20,False,0.4632682305787231,0.04240676030685006,0.38015098037729694,0.5463854807801491,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.129052781582533, ('log', 2, None): -5.076451750635782}","{('cubic', 0, 1): 5.129052781582533, ('int', 3, 4): 3.182654570620964}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
21,False,0.6150329012160529,0.2824414462446623,0.0614476665765149,1.168618135855591,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","{('cubic', 0, 1): 4.686071959459452, ('int', 3, 4): 2.4186105469955455}","{('cubic', 0, 1): 4.686071959459452}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
22,False,1.2491860481109922,0.07440367240877187,1.1033548501897994,1.395017246032185,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1)]","[('cubic', 0, 1)]","[('cubic', 0, 1)]","{('cubic', 0, 1): 3.449277680886022}","{('cubic', 0, 1): 3.449277680886022}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
23,False,0.4790632235853702,0.043252600542432275,0.3942881265222029,0.5638383206485374,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.028277809793371, ('log', 2, None): -5.009578779709385}","{('cubic', 0, 1): 5.028277809793371, ('int', 3, 4): 3.0083683847431733}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
24,False,0.8302824642447902,0.24909262567392215,0.3420609179239028,1.3185040105656776,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.263108877090713}","{('cubic', 0, 1): 4.263108877090713, ('int', 3, 4): 2.2021591462980643}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
25,False,0.23330449465446698,0.255289811621291,-0.2670635361232633,0.7336725254321973,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.5125949430164605}","{('cubic', 0, 1): 5.5125949430164605, ('int', 3, 4): 4.1057153445195445}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
26,False,0.38175725839465585,0.25984204744836137,-0.12753315460413245,0.8910476713934441,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.132846104002635}","{('cubic', 0, 1): 5.132846104002635, ('int', 3, 4): 3.6748142880164174}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
27,False,0.5932562048820174,0.2520307523519453,0.0992759302722046,1.08723647949183,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.003825690879367}","{('cubic', 0, 1): 5.003825690879367, ('int', 3, 4): 3.055886657500854}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
28,False,0.5395271127149068,0.26911990972973476,0.012052089644626673,1.067002135785187,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.023454072734948}","{('cubic', 0, 1): 5.023454072734948, ('int', 3, 4): 3.0606285610562094}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
29,False,0.7733648297970522,0.23709323102449897,0.30866209698903424,1.2380675626050701,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.289584935388548, ('int', 3, 4): 2.633553065420388}","{('cubic', 0, 1): 4.289584935388548, ('int', 3, 4): 2.633553065420388}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
30,False,1.359924048718659,0.025542804038201992,1.3098601528037832,1.4099879446335348,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","{('cubic', 0, 1): 3.281560840217959, ('log', 2, None): -5.000030361668508}","{('cubic', 0, 1): 3.281560840217959}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
31,False,0.4901547262125225,0.25699368279341983,-0.013552892062580424,0.9938623444876253,sr_pds,sr_pds,[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",{},"{('cubic', 0, 1): 5.363291336617762, ('int', 3, 4): 3.174271519218779}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
32,False,0.2018780351467254,0.24229803704530609,-0.2730261174620745,0.6767821877555253,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.510911839496415, ('int', 3, 4): 3.8811698247166326}","{('cubic', 0, 1): 5.510911839496415, ('int', 3, 4): 3.8811698247166326}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
33,False,1.3919788237823065,0.020494454510607052,1.3518096929415166,1.4321479546230964,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","{('cubic', 0, 1): 3.242402195058577, ('log', 2, None): -4.943577357398271}","{('cubic', 0, 1): 3.242402195058577}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
34,False,0.7516887014178434,0.253219751047808,0.25537798936413975,1.247999413471547,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.166723338774324}","{('cubic', 0, 1): 4.166723338774324, ('int', 3, 4): 1.8788208401192994}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
35,False,0.6477624468029497,0.0994415080200438,0.4528570910836639,0.8426678025222355,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.753550105988419, ('sqrt', 2, None): -15.131158911140243}","{('cubic', 0, 1): 4.753550105988419, ('int', 3, 4): 2.388767674409405}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
36,False,0.48909327113295253,0.045533759660833034,0.3998471021977198,0.5783394400681853,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.058666706149839, ('log', 2, None): -4.920754518857243}","{('cubic', 0, 1): 5.058666706149839, ('int', 3, 4): 3.018220903616684}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
37,False,0.3920964196973041,0.2762750286400096,-0.14940263643711466,0.9335954758317229,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.23517317607098}","{('cubic', 0, 1): 5.23517317607098, ('int', 3, 4): 3.2509832801830636}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
38,False,0.3536468834894453,0.23545683683240545,-0.10784851670206941,0.81514228368096,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 0, None)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 0, None)]","{('cubic', 0, 1): 5.194054490290347}","{('cubic', 0, 1): 5.194054490290347, ('int', 3, 4): 3.408361039489017, ('sq', 0, None): 0.1606030345663021}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
39,False,2.491851223804936,0.11026382339887666,2.2757341299431375,2.7079683176667344,sr_pds,sr_pds,[],"[('int', 3, 4)]",[],"[('int', 3, 4)]",{},"{('int', 3, 4): -3.233122789298929}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
40,False,0.0731788675020624,0.2248959419463281,-0.3676171787127407,0.5139749137168654,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 6.264009591236913}","{('cubic', 0, 1): 6.264009591236913, ('int', 3, 4): 4.616378837327757}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
41,False,-0.010504839951099392,0.25096376880159643,-0.5023938268022283,0.48138414690002956,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 6.014543578024069}","{('cubic', 0, 1): 6.014543578024069, ('int', 3, 4): 4.303722896504687}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
42,False,0.42194244616845983,0.23993270173587442,-0.04832564923385402,0.8922105415707737,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.3035260107647995, ('int', 3, 4): 2.739845513079132}","{('cubic', 0, 1): 5.3035260107647995, ('int', 3, 4): 2.739845513079132}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
43,False,0.7489123214930185,0.2652767666718345,0.2289698588162229,1.2688547841698141,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.382162746644579}","{('cubic', 0, 1): 4.382162746644579, ('int', 3, 4): 2.455515139795489}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
44,False,0.41388468322910804,0.14671421776187926,0.12632481641582471,0.7014445500423914,sr_pds,sr_pds,"[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('sqrt', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.119432041478789, ('sqrt', 2, None): -15.67631801489662}","{('cubic', 0, 1): 5.119432041478789, ('int', 3, 4): 3.225636637950686}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
45,False,0.4523516524523175,0.27252058865598383,-0.08178870131341082,0.9864920062180458,sr_pds,sr_pds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.909228003842608, ('int', 3, 4): 3.3060382359017955}","{('cubic', 0, 1): 4.909228003842608, ('int', 3, 4): 3.3060382359017955}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
46,False,0.4325967087334009,0.046374671372240384,0.34170235284380973,0.523491064622992,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 0, None)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.129368180389548, ('log', 2, None): -5.002714933355289}","{('cubic', 0, 1): 5.129368180389548, ('int', 3, 4): 3.157722884333786}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
47,False,1.4300684298940611,0.02087965990868145,1.3891442964730456,1.4709925633150767,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1)]","{('cubic', 0, 1): 3.167654719293212, ('log', 2, None): -4.974994193576424}","{('cubic', 0, 1): 3.167654719293212}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
48,False,0.5477457091678468,0.04321643515456624,0.463041496264897,0.6324499220707966,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.934706913301898, ('log', 2, None): -4.980141407411893}","{('cubic', 0, 1): 4.934706913301898, ('int', 3, 4): 2.8488997053820335}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
49,False,0.3304028429781165,0.22760209904783793,-0.11569727115564582,0.7765029571118789,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.376114508536336}","{('cubic', 0, 1): 5.376114508536336, ('int', 3, 4): 3.3954850537048387}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
50,False,0.5055125272769864,0.04485841603969202,0.41759003183919,0.5934350227147828,sr_pds,sr_pds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.9653359307325875, ('log', 2, None): -5.001741520789915}","{('cubic', 0, 1): 4.9653359307325875, ('int', 3, 4): 3.011264629006233}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
51,False,0.562216813376559,0.2592671267153911,0.05405324501439246,1.0703803817387256,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.743113758832566}","{('cubic', 0, 1): 4.743113758832566, ('int', 3, 4): 2.8700419150488026}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
52,False,0.39734674031373785,0.24726664771467305,-0.0872958892070213,0.8819893698344969,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.4762519241856555}","{('cubic', 0, 1): 5.4762519241856555, ('int', 3, 4): 3.4971203529547927}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
53,False,0.3385482217310135,0.3068835619952809,-0.26294355977973705,0.9400400032417641,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.0042860769222015}","{('cubic', 0, 1): 5.0042860769222015, ('int', 3, 4): 3.2045519326146676}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
54,False,0.6247293316447267,0.24006852188506084,0.1541950287500074,1.095263634539446,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.788786462017689}","{('cubic', 0, 1): 4.788786462017689, ('int', 3, 4): 2.4252652737645364}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
55,False,-0.19353849808583035,0.2757466469616386,-0.734001926130642,0.3469249299589813,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 6.3920924611155785}","{('cubic', 0, 1): 6.3920924611155785, ('int', 3, 4): 5.2982565966846265}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
56,False,0.11886973178087265,0.25279680345252725,-0.3766120029860808,0.614351466547826,sr_pds,sr_pds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.908504443747473}","{('cubic', 0, 1): 5.908504443747473, ('int', 3, 4): 4.07442834443215}",dgp7,sr_pds,NL + severe NL conf.,SR-PDS,0.5
