Complexity,Loss,Equation
1,6.9744244,"0.10695596"
3,4.317549,"x4 + x5"
5,3.3003237,"(x5 + x2) + x4"
7,2.4979267,"((x5 + x2) + x4) + x1"
9,1.7697034,"(x5 + (x0 + (x2 + x1))) + x4"
11,1.0621309,"(((x2 + (x3 + x0)) + x4) + x5) + x1"
13,1.0345256,"(((x1 + x2) + x4) + x5) + ((x0 + x3) * 0.8792441)"
15,1.030412,"((x0 + x3) * 0.88134766) + (((0.9462689 * (x2 + x1)) + x5) + x4)"
17,1.0284731,"((((x0 + x3) * 0.87497157) + x5) + ((x2 + x1) * 0.95874244)) + (x4 - 0.04130186)"
21,1.0248533,"((x3 + x0) * 0.8478936) + ((((x14 * -0.05372254) + 0.9756042) * ((x2 + -0.05372254) + x1)) + (x4 + x5))"
23,1.0155398,"(x2 + (((x0 + x3) - ((x11 * (x36 * -0.15577361)) + 0.26612237)) * 0.871964)) + (((x5 + x4) - -0.1770738) + x1)"
25,1.0154506,"(x2 + ((x4 + (((x0 + ((x3 - ((x11 * x36) * -0.15568192)) + 0.19390155)) * 0.87201697) + -0.22122018)) + (x5 + x1))) + 0.00656394"
27,1.0069265,"((((((x0 - ((x5 * x5) * -0.08342091)) + (x2 + x3)) * 0.8985118) + -0.09920265) + x4) + x5) + (((x25 * -0.11530386) + 0.97062415) * x1)"
