Complexity,Loss,Equation
1,207.45769,"3.6564798"
3,173.42567,"x1 * 6.9358525"
5,160.49257,"(x1 * 6.903752) + 3.59608"
6,103.529526,"x1 * (abs(x0) * 9.9846)"
7,79.03094,"(x1 * (x0 * x0)) * 5.8186064"
9,64.83919,"(((x1 * x0) * x0) - -0.6455763) * 5.8358483"
11,26.77315,"((x1 * (x0 * x0)) - log(abs(x2))) * 5.610297"
13,21.946358,"((((x1 * x0) * x0) - log(abs(x2))) * 5.62046) - x5"
15,17.895794,"((((x1 * x0) * x0) - log(abs(x2))) * 5.641553) - (x5 * 3.0815213)"
17,16.95666,"((((x0 * 1.1619606) * (x0 * x1)) - log(abs(x2))) * 5.086271) - (x5 * 3.1088877)"
19,10.016607,"(log(abs(x2)) * -5.0061445) + (((x3 * x4) + ((x0 * 1.3282872) * (x1 * x0))) * 4.490394)"
21,2.1775553,"(((log(abs(x2)) * -1.3581353) - x5) + ((x4 * x3) + ((x0 * x1) * (x0 * 1.6306685)))) * 3.6851685"
23,1.4617267,"((((x1 * (x0 * (x0 * 1.4648657))) + (x3 * x4)) + ((log(abs(x2)) * -1.22082) - x5)) * 4.084072) + x5"
25,1.3579968,"((((((x0 * (x1 * x0)) * 1.3554777) + (x3 * x4)) + (log(abs(x2)) * -1.1247177)) - x5) * 4.438546) + (x5 * 1.3937231)"
27,1.3579627,"((((((log(abs(x2)) * -1.1251296) - x5) + (x3 * x4)) * 4.438834) + (((x0 * 6.0163417) * x0) * x1)) + (x5 * 1.3940859)) + -0.006610621"
