Complexity,Loss,Equation
1,123.88713,"3.7789106"
3,108.27123,"x1 * 5.8313336"
5,94.55856,"(x1 * 5.774339) + 3.7031748"
6,75.59193,"(x1 * 8.356585) * abs(x0)"
8,63.13032,"((abs(x0) * x1) * 8.237721) + 3.5316222"
9,59.484997,"(x0 * ((x0 * 5.016702) * x1)) + 3.4264953"
10,58.31607,"(((abs(x0) * 8.20361) * x1) + 3.5578775) - x6"
12,56.50181,"((x1 * ((abs(x0) * 10.086111) + -2.3814266)) + 3.532871) - x6"
13,44.422287,"(abs(x2) * -7.2167573) + ((x1 * abs(x0 * -8.199473)) + 9.302678)"
15,41.83732,"((abs(x0) - 0.2725232) * (x1 * 10.451504)) + ((abs(x2) * -7.388496) + 9.409841)"
16,41.324135,"(abs(x2) * -7.2578087) + (((abs(abs(x0) - 0.3113023) * x1) * 10.827991) + 9.262253)"
17,36.01269,"(((x1 * (abs(x0) - 0.27698487)) * 10.453397) - x6) + ((abs(x2) * -7.567234) + 9.578278)"
19,32.161068,"(abs(x2) * -7.7470107) + (((((x1 * 10.453241) * (abs(x0) - 0.2813719)) - x6) - x6) + 9.747603)"
21,27.567278,"(abs(log(x2 * x2)) + (x1 * abs(x0 * 8.165188))) + (0.4573713 - (x6 + log(x2 * x2)))"
25,27.239477,"((abs(x0) * (8.175864 * x1)) + ((abs(log(x2 * x2)) + -2.9713125) + (3.456629 - (log(x2 * x2) + x6)))) - x14"
27,24.709152,"(((abs(x0 * 8.089384) * x1) + ((abs(x2) * -5.979887) + 5.579124)) + (abs(log(x2 * x2)) - ((x6 + 3.1540918) * x6))) - -2.0236392"
