Complexity,Loss,Equation
1,103.60927,"2.100472"
2,100.924324,"abs(x37)"
3,95.82993,"x37 * x37"
4,92.89885,"abs(x37) * 3.681927"
5,71.12563,"(x5 * x0) * -5.5560884"
7,54.901257,"(0.68126476 - x5) * (x0 * 5.924606)"
8,51.30172,"((abs(x31) - x5) * 4.658503) * x0"
9,48.349957,"x0 * (((x40 - x5) + 0.65921676) * 4.1398115)"
10,44.156136,"(x0 * -3.6734183) * (x5 - abs(x36 + x40))"
11,43.132915,"((x40 - x5) - -0.731296) * (x10 + (x0 * 4.0461817))"
12,40.813694,"(x40 + (abs(x13) - x5)) * (x10 + (x0 * 3.915031))"
14,38.35996,"(((abs(x13) + x40) - x5) * ((x0 * 3.8283942) + x10)) - x15"
15,36.652275,"(((x0 * 4.622079) + 2.5693698) * (0.7973679 - x5)) + ((x3 * x4) * 4.2690644)"
16,36.52379,"(((abs(x13) + (x40 - x5)) * ((3.8283942 * x0) + x10)) - -1.3287488) - x15"
17,32.341778,"((x3 * x4) * 4.268291) + ((((x0 * 4.6215177) + 2.5699368) - x9) * (0.7971527 - x5))"
19,30.236393,"(((x4 * x3) * 4.375752) + (((x0 * 4.4721155) + (2.4625895 - x9)) * (0.81752336 - x5))) + x24"
22,29.171265,"((((abs(x17) * ((x40 + x44) + x9)) - x5) * x0) + ((x0 + (x3 * x4)) - x5)) * 2.307982"
23,27.649914,"(((x0 * (x9 + (((x36 + 0.43675122) * x40) - x5))) - (-0.7690008 + x5)) + ((x4 * x3) + x0)) * 2.684078"
24,27.327908,"((((((abs(x17) + -0.38735917) * ((x44 + x40) + x9)) - x5) * x0) + x0) + ((x4 * x3) - x5)) * 2.9180124"
25,25.362309,"(((x3 * x4) + (x0 + (x0 * ((x9 + (((x15 * x0) + x36) * x40)) - x5)))) - (x5 + -0.7690008)) * 2.684078"
26,22.149862,"2.6813672 + ((((x0 * (((x40 + x44) * abs(x0)) * x33)) * x0) - (x5 * 4.0827417)) + ((x3 * x4) * (4.342818 - x15)))"
28,21.322187,"2.6813672 + ((((x0 * ((x40 + x44) * abs(x0))) * (x33 * x0)) - (4.0827417 * x5)) + ((x3 * x4) * ((4.342818 - x15) + x5)))"
29,21.259302,"(((x3 * x4) + (((x0 * ((x9 + (((x15 * x0) + (x36 + 0.43675122)) * x40)) - x5)) - (x5 + -0.7690008)) + x0)) * 2.684078) - x30"
30,20.533838,"((x0 * ((x44 + x40) * ((x0 * abs(x0)) * x33))) - (4.0827417 * x5)) + ((2.8984401 + ((x3 * (x5 + (4.342818 - x15))) * x4)) - x15)"
