Complexity,Loss,Equation
1,150.26187,"3.271799"
3,125.33503,"x1 * 6.0132766"
5,116.7856,"(x1 * 5.8387117) + 2.9292603"
6,75.07861,"abs(x0 * 8.492685) * x1"
7,60.498783,"(x1 * (x0 * x0)) * 5.339005"
9,54.61518,"((x1 * x0) * (x0 * 5.2276826)) - -2.4347918"
11,50.35289,"(((x0 * x0) * (x1 * 5.2206225)) - -2.5356915) - x6"
12,34.13205,"((((x0 * x0) * x1) - abs(x2)) - -1.3033512) * 5.339728"
14,29.695208,"(((((x0 * x1) * x0) - abs(x2)) - -1.3033512) * 5.339728) - x6"
16,29.205557,"((((x1 * (x0 * 0.844965)) * x0) - (abs(x2) - 1.2377112)) * 5.6940618) - x6"
18,23.895767,"(((((x1 * x0) * 1.782581) * x0) - (x6 - 3.3843267)) * 2.8009179) - (abs(x2) * 7.9067793)"
20,23.63693,"((((x0 * ((x0 * x1) * 1.7867689)) - (x6 - 3.373117)) * 2.778152) - abs(x2 * 7.8271213)) - x8"
22,23.469877,"((((((x0 * 1.8504759) * x0) * x1) - (x6 - 3.4404185)) * 2.7227867) - x28) - abs((x2 * 7.890548) - -0.21211171)"
24,23.451576,"(((((x1 * ((x0 * x0) * 1.795871)) - (x6 - 3.3784518)) * 2.7684042) - x8) - abs(x2 * 7.7806067)) - (x46 * 0.42707792)"
26,23.40823,"((((x0 * ((x1 * 1.8110104) * x0)) - (x6 - 3.4341378)) * 2.776686) - abs(x2 * -7.947079)) - (x7 * ((x0 * -0.5168531) - -0.48462877))"
27,23.359015,"((((((x0 * x1) * (x0 * 1.8079836)) - (x6 - 3.6069832)) * 2.7813807) - 0.44759333) - (abs(x2) * 7.9606357)) - (x7 * abs(x33 * x37))"
29,23.357336,"((((((x0 * (x1 * (x0 * 1.8079836))) - (x6 - 3.6069832)) * 2.7813807) + -0.041168228) - 0.44759333) - (abs(x2) * 7.9606357)) - (x7 * abs(x33 * x37))"
