Complexity,Loss,Equation
1,0.0018157107,"xV0"
3,0.0015521657,"Lbeer0_2_t_2 + xV0"
5,0.0013973608,"xV0 - (Lpolice0 * -0.10741696)"
7,0.0012440382,"(Lbeer0_2_t_2 + xV0) / (xV0 + 0.59901196)"
9,0.0011133102,"(xV0 / ((xV0 + 0.4572833) + xV0)) + Lbeer0_2_t_2"
13,0.0010713548,"(xV0 / (0.98830914 + log(square((0.76929003 + xV0) + DxV0_t_2)))) + Lbeer0_2_t_2"
