Complexity,Loss,Equation
1,131.14717,"3.7486124"
3,121.34418,"x1 * 4.954932"
5,106.375626,"(x1 * 5.0503798) - -3.8699558"
6,85.45693,"(x1 * 7.8211994) * abs(x0)"
7,74.45186,"(x0 * x1) * (x0 * 5.145142)"
8,71.862686,"((abs(x0) * x1) * 7.7916245) - -3.6869671"
9,61.060265,"(((x1 * x0) * 5.1211843) * x0) + 3.6596637"
11,47.719097,"(((x1 * abs(x0)) - abs(x2)) + 1.2262305) * 8.017363"
12,39.57516,"(((x1 * x0) * x0) + (1.4445648 - abs(x2))) * 5.473985"
14,34.420704,"((x0 * (x1 * x0)) + ((1.4896283 - abs(x2)) - x5)) * 4.9445996"
16,30.653294,"((((x0 * (x0 * x1)) + 1.4785165) - abs(x2)) * 5.4848027) - (x5 * 2.855832)"
18,30.304455,"(((abs(abs(x0 * x0)) * x1) - x5) * 4.6114707) + ((abs(x2) * -8.107005) + 9.838216)"
20,28.801119,"((x1 * abs(abs((x0 * x0) * 5.112224))) - (x5 + -9.892211)) - (x5 - (abs(x2) * -8.09293))"
24,27.19149,"((((abs(x0) * (((abs(x0) * x1) * 0.6400892) - -0.13625394)) - x5) + (1.1113539 - abs(x2))) * 7.992087) + (x5 * 4.846816)"
25,24.706123,"(((x1 * abs(x0 * x0)) - x5) * 4.59439) + ((13.060664 - ((17.915512 - abs(x2 * 4.3556514)) * abs(abs(x2)))) + 0.14624967)"
