Complexity,Loss,Equation
1,0.89882636,"-0.077208914"
3,0.88908994,"x3 * -0.12585485"
5,0.8758266,"(x23 - x3) * 0.1185272"
7,0.8696578,"((x23 - x3) + -0.66239303) * 0.118537925"
8,0.8640515,"0.09454969 * (x23 - (x3 + abs(x3)))"
9,0.85362273,"((x3 * 0.071761556) + 0.11492865) * (x23 - x3)"
10,0.8477326,"((x23 * 0.12694211) - 0.11212629) * abs(x3 + 0.83670986)"
12,0.8384436,"(abs(x3 + 0.83558357) + -0.6550945) * ((x23 * 0.19303913) - 0.19383962)"
15,0.83459574,"(((abs(x9) - x3) + x23) * 0.09367056) * abs(x41 + (-1.2690854 - x3))"
17,0.815112,"(((abs(x9) - x3) + x23) * abs((x3 - (x41 + -1.2522483)) * 0.105479605)) - 0.14286736"
19,0.8104856,"((x23 + (abs(x9) - x3)) * (abs(((x41 - x3) + -1.2338458) * -0.13698317) + -0.07043111)) - 0.10240165"
20,0.8100147,"(abs(abs(x41 + (-0.8924651 - x3)) + x48) * (((x23 + abs(x9)) - x3) * 0.09454969)) - 0.15355356"
24,0.8004894,"((x23 + (abs(x9) - x3)) * (((-0.42399153 * x9) + abs(abs(x3 - (x41 + -0.9970511)) + x48)) * 0.09749155)) - 0.15944205"
26,0.7974783,"((abs(x48 + (abs(x41 + (-1.3299491 - x3)) + (x9 * -0.3903273))) + -0.7299079) * ((x23 + (abs(x9) - x3)) * 0.1211148)) - 0.115855426"
