Complexity,Loss,Equation
1,96.80217,"3.1805177"
3,88.454094,"x1 * 4.4424415"
5,78.81198,"(x1 + 0.70808125) * 4.386046"
6,76.47592,"9.176009 - (abs(x2) * 8.05053)"
7,60.42895,"(x1 * x0) * (x0 * 5.030316)"
8,54.121883,"(x1 * (abs(x0) * 7.3806357)) + 3.300322"
9,48.897537,"((x1 * 5.108403) * (x0 * x0)) + 3.397305"
11,44.946476,"((x0 * (x0 * 5.1053286)) * x1) + (3.3772664 - x6)"
12,33.11067,"((abs(x2) - (x0 * (x0 * x1))) * -5.351064) + 7.392817"
14,28.718853,"((abs(x2) - (x0 * (x1 * x0))) * -5.367268) + (7.386066 - x6)"
16,26.325092,"(((abs(x2) - (x0 * (x1 * x0))) * -5.383046) + (7.377725 - x6)) - x6"
18,25.833302,"((((abs(x2) + (x0 * (x1 * (0.015134416 - x0)))) * -1.9983418) - x6) * 2.6948545) + 7.36974"
19,25.148287,"(((((abs(x2) - ((x0 * x0) * x1)) * -5.2252655) - abs(x2)) - x6) - x6) + 7.9985595"
21,23.888128,"(((((abs(x2) + (x1 * (0.02864695 - (x0 * x0)))) * -1.984214) - abs(x2)) - x6) - -3.4685326) * 2.6768079"
25,23.652046,"(((((((x0 * ((0.048118405 - x0) * x1)) + abs(x2)) * -1.7471461) - abs(x2)) + -1.361403) + (4.559332 - x6)) * 2.8188422) - -0.09723624"
26,17.535387,"((((((abs(x2) + ((x0 * x1) * (0.039737605 - x0))) * -1.5954812) - log(abs(x2))) + 2.8438263) - (x6 - -1.3258808)) * 2.9345164) - -1.5389538"
30,16.028284,"((-1.1610495 - x12) + ((((((abs(x2) + (x0 * (x1 * (0.039737605 - x0)))) * -1.5954812) - log(abs(x2))) + 2.8438263) - (x6 - -1.3258808)) * 2.9345164)) - -1.5389538"
