Complexity,Loss,Equation
1,108.75746,"2.8576145"
3,100.30914,"x1 * 4.269253"
5,86.973694,"(x1 - x6) * 4.5093927"
6,71.19119,"(x1 * abs(x0)) * 7.612926"
7,61.27286,"((x0 * x1) * 5.1344757) * x0"
9,50.474335,"(((x0 * x0) * x1) - x6) * 4.5093927"
11,43.620983,"(((x0 * (x0 * x1)) - x6) * 4.4664516) + 2.61905"
13,41.95661,"(((((x0 * 1.474801) * x1) * x0) - x6) + 0.78549165) * 3.3881125"
16,34.299316,"(3.3906434 * ((((x1 * (x0 * x0)) - x6) + 1.2188984) - abs(x2))) + 0.42249325"
18,26.482409,"((((((x1 * x0) * x0) - x6) + 1.3806806) - abs(x2)) * 4.7727733) + (x40 * 0.1273741)"
20,26.115479,"((((x1 * ((x0 * 3.7965186) * (x0 * 0.30426162))) - -1.4591242) - (x6 - -0.025249852)) - abs(x2)) * 4.369407"
24,25.680834,"((((((x0 * 3.7890027) - 0.08872387) * ((x1 * x0) * 1.3850927)) + 2.9711623) - -4.3337045) - (x6 - 1.9128289)) - (abs(x2) * 7.729551)"
25,21.395111,"(((((((x1 * x0) * x0) * 1.4612232) - -1.4066789) - (x6 - -0.97283757)) + (0.9957471 - abs(x2))) + (0.99589616 - abs(x2))) * 3.5119226"
