Complexity,Loss,Equation
1,149.39359,"x1"
3,127.52361,"x1 * 5.809466"
5,118.56761,"(x1 + 0.5176874) * 5.7822394"
7,70.22413,"((x0 * x1) * x0) * 5.93861"
9,61.045074,"((x0 * (x0 * x1)) * 5.935694) - -3.0296583"
11,56.117207,"((((x0 * x0) * 5.9332385) * x1) - x5) + 3.046408"
13,52.195415,"(((x0 * 5.927669) * x1) * x0) - ((x5 + -1.0295064) * 2.9912014)"
23,52.05589,"0.123349346 - ((((x5 + -0.99928284) - ((x0 + 0.013434677) * (((x1 + x1) * x0) + 0.124404304))) * 2.95404) - (x1 * 0.07488639))"
25,52.017063,"((0.07998133 - (x5 + (-1.0177459 - ((x0 + 0.014329506) * (((x1 + x1) * x0) + ((x26 * -0.070516765) - -0.122556515)))))) * 2.9493222) - 0.08910255"
27,52.004765,"0.07998133 - ((((x5 + -1.0177459) - ((x0 + 0.014329506) * (((x1 + x1) * x0) + ((x26 * -0.070516765) - -0.122556515)))) * 2.9493222) - (x1 * 0.08910255))"
35,51.999245,"0.6438084 - ((x5 * 2.9772353) + (-2.366346 - ((x0 * ((((((x26 + -1.2431796) * 2.988924) - (x16 + ((x43 + x0) + 1.0171331))) * -0.023368059) + ((x1 + x1) * x0)) - -0.009700914)) * 2.960345)))"
