Complexity,Loss,Equation
1,126.57754,"4.282541"
3,116.54839,"x1 * 5.458032"
5,100.84579,"(x1 * 5.208537) + 3.9699552"
6,80.516655,"x1 * abs(x0 * 8.491702)"
7,70.95976,"(x1 - log(abs(x2))) * 4.951317"
8,67.38474,"((x1 * 8.169532) * abs(x0)) + 3.6365538"
9,59.426434,"(((x0 * x0) * x1) - -0.7070716) * 5.11052"
11,26.588745,"((x0 * (x0 * x1)) - log(abs(x2))) * 5.048002"
13,20.539696,"((((x0 * x0) * x1) - log(abs(x2))) - x5) * 4.5789585"
15,17.816772,"4.9407983 * (((x1 * x0) * x0) + ((x5 * -0.6136088) - log(abs(x2))))"
16,17.81677,"(((x0 * x0) * x1) + ((x5 * -0.6135376) - log(abs(abs(x2))))) * 4.94111"
17,17.563745,"(((x0 * (x1 * (x0 - 0.10761672))) - (x5 * 0.61231387)) - log(abs(x2))) * 4.948829"
19,17.551691,"(3.0403132 * (-0.039222907 - x5)) + ((((x0 + -0.107871026) * (x1 * x0)) - log(abs(x2))) * 4.96952)"
20,17.468126,"((0.7652167 - (x5 * 3.0577397)) - abs(x25)) + (((x1 * (x0 * x0)) - log(abs(x2))) * 4.9081244)"
22,17.165237,"((((x0 * x0) * x1) - log(abs(x2))) * 4.9217153) + (((0.27949244 - x5) * 3.0886045) - abs(x25 + -0.45753017))"
24,17.165234,"(((-0.05369405 - x5) * 3.0889685) + (((((x1 * x0) * x0) - log(abs(x2))) * 4.9216685) - abs(x25 - 0.4559394))) - -1.028347"
25,16.937237,"(((0.40045416 - x5) * abs(x0 + -1.9546853)) + ((((x0 * x0) * x1) - log(abs(x2))) * 4.9170218)) - (x5 + abs(x25))"
26,16.909279,"((((((x1 * (x0 + -0.10858567)) * x0) - log(abs(x2))) * 4.932611) + ((-0.058233775 - x5) * 3.0892758)) - abs(x25 + -0.45664415)) - -1.0270109"
27,16.833662,"((((x0 * x1) * (x0 + -0.06941568)) - log(abs(x2))) * 4.927244) + ((abs(x0 - 1.9356034) * (0.38986066 - x5)) - (abs(x25) + x5))"
28,16.773535,"((abs(x28) + abs(x0 - 1.1655684)) * (0.41417727 - x5)) + (((((x1 * x0) * x0) - log(abs(x2))) * 4.8864713) - (abs(x25) + x5))"
29,16.750116,"(((((x1 * x0) * (x0 + -0.08629117)) - log(abs(x2))) * 4.8806877) + ((abs(1.1649958 - x0) + 0.76297903) * (0.39738828 - x5))) - (x5 + abs(x25))"
30,16.611393,"((abs(x28) + abs(x0 - 1.1655684)) * (0.41417727 - x5)) + (((((x1 * (x0 + -0.08747254)) * x0) - log(abs(x2))) * 4.8864713) - (abs(x25) + x5))"
