Complexity,Loss,Equation
1,105.59891,"3.2513034"
3,93.273865,"x1 * 4.878412"
5,84.84248,"(x1 - -0.6252627) * 4.6566424"
7,76.6242,"2.904145 - ((x5 - x1) * 3.9869492)"
9,75.564186,"(((x5 + -0.891071) * -0.68191427) + x1) * 4.7116265"
11,51.28148,"(((x0 * 1.9440151) * x0) * (x1 + x1)) - -2.1780772"
13,48.951523,"(x1 + (x1 * (((x0 * x0) * 4.6849113) + -0.8189939))) - -2.7456415"
15,44.550762,"((((x0 * (x0 * 2.3268607)) + 0.11402397) * (x1 + x1)) - -2.7315416) - x5"
25,41.396923,"(x1 * x0) - ((((x0 + -0.2636601) * x0) * ((0.47097766 - (x1 * 4.3541255)) + -0.4650501)) + (((x5 * 2.9808886) - x1) + -2.683036))"
27,40.83452,"(((x0 + x1) + x46) * x0) - (((x0 + -0.28329787) * (x0 * ((x1 * -4.2475824) + 0.8926137))) + (((x5 * 3.0614934) - x1) + -2.608364))"
