Complexity,Loss,Equation
1,153.45012,"2.8192327"
3,137.18898,"x1 * 4.839963"
5,127.292786,"(x1 * 5.042557) + 3.1526492"
6,100.23329,"(abs(x0) * 8.525783) * x1"
7,88.32941,"((x1 * x0) * 5.763571) * x0"
9,75.56214,"((x1 * x0) * (x0 * 5.9733834)) - -3.586953"
11,71.23685,"((((x0 * 6.012022) * x1) * x0) - -3.5411062) - x5"
13,67.53741,"(((x1 * x0) * 6.093476) * x0) - ((x5 - 1.1056217) * 3.1150599)"
15,66.96172,"((((((x0 * 6.178727) * x0) + x17) * x1) - -3.489132) - x5) - x5"
16,46.199028,"(x1 * (6.0475297 * (x0 * x0))) - ((x5 - (abs(x2) * -8.327306)) - 10.215495)"
18,45.82242,"(x0 * (((x1 * x0) * 6.0475297) + x29)) - ((x5 - (abs(x2) * -8.327306)) - 10.215495)"
20,41.57675,"((x0 * ((x0 * 6.0416436) * x1)) - (x5 + x5)) - ((x5 - (abs(x2) * -8.444502)) - 10.263673)"
22,41.188465,"((x0 * (((x1 * x0) * 6.0475297) + x29)) - (x5 + x5)) - ((x5 - (abs(x2) * -8.327306)) - 10.215495)"
24,40.234486,"(((x0 * (x29 + (x1 * (x0 * 6.0475297)))) - (x5 + x5)) - ((x5 - (abs(x2) * -8.327306)) - 10.215495)) - x3"
26,40.04007,"(((((x0 * (6.313969 * x0)) + x17) * x1) - (x5 + x5)) - (-3.2911377 + ((x5 - (-8.364783 * abs(x2))) - 6.871055))) - x25"
27,39.761936,"(((((x0 * (6.313969 * x0)) + x17) - abs(x4)) * x1) - (x5 + x5)) - (((x5 - (abs(x2) * -8.364783)) - 6.871055) + -3.2911377)"
29,39.43659,"(((((x0 * 6.313969) * x0) + (x17 - abs(x4))) * x1) - (x5 + x5)) - ((((x5 - (abs(x2) * -8.364783)) - 6.871055) + -3.2911377) - x42)"
30,39.37373,"(((((x0 * 6.441185) * x0) + (x17 - abs(abs(x4)))) * x1) - (x5 + x5)) - ((((x5 - (abs(x2) * -8.581177)) - 7.016178) + -3.4363027) - x42)"
