Complexity,Loss,Equation
1,152.4387,"2.1401339"
3,119.139915,"x1 * 6.075643"
5,108.43922,"(x1 - x5) * 4.789084"
6,73.07125,"x1 * abs(x0 * -9.498318)"
7,65.54845,"((x0 * x1) * 6.199667) * x0"
9,58.749474,"2.610381 - ((x0 * (x1 * -6.281238)) * x0)"
11,44.935757,"((x4 * x3) + (x0 * (x1 * x0))) * 5.58339"
12,37.64347,"8.039818 - (((x1 * (x0 * x0)) - abs(x2)) * -6.601261)"
13,37.48949,"(-0.4826754 - ((x4 * x3) + (x1 * (x0 * x0)))) * -5.66239"
14,33.065815,"((((x1 * (x0 * x0)) - abs(x2)) * 6.5326176) - x5) - -8.004218"
15,32.549107,"((-0.4905674 - ((x4 * x3) + ((x0 * x0) * x1))) * -5.612856) - x5"
16,19.953634,"7.5125084 - ((((x4 * x3) + (x0 * (x1 * x0))) - abs(x2)) * -5.8172836)"
18,15.062903,"(7.4966645 - ((((x0 * (x1 * x0)) - abs(x2)) + (x4 * x3)) * -5.771972)) - x5"
20,11.168825,"(7.4645724 - ((((x4 * x3) + (x0 * (x0 * x1))) - abs(x2)) * -5.68163)) - (x5 * 2.992141)"
21,11.168824,"(7.4645724 - (((x4 * x3) + ((x0 * (x0 * x1)) - abs(abs(x2)))) * -5.68163)) - (x5 * 2.992141)"
22,8.496502,"7.9448543 - (((((x4 * (x3 * 0.69770974)) - abs(x2)) + ((x0 * x1) * x0)) * -6.26605) - (x5 * -2.881598))"
24,7.7036376,"(6.7793155 - (log(abs(x2)) + ((((x3 * x4) - abs(x2)) + (x0 * (x1 * x0))) * -5.5517454))) - (x5 * 3.024358)"
26,5.5035725,"(7.2151246 - (log(abs(x2)) + (((((x4 * 0.7174286) * x3) - abs(x2)) + ((x0 * x0) * x1)) * -6.0820365))) - (x5 * 2.9240355)"
28,4.423102,"(((3.2290556 - (((x1 * (x0 * x0)) + (((x4 * x3) * 0.741786) - abs(x2))) * -2.935966)) - log(abs(x2))) - (x5 * 1.4854568)) * 2.00126"
30,4.417821,"((((2.8959033 - (((((x3 * x4) * 0.7397581) - abs(x2)) + ((x1 * x0) * x0)) * -2.8496606)) - log(abs(x2))) - (x5 * 1.437578)) * 2.0654752) - -0.4561232"
