Complexity,Loss,Equation
1,1.2198716,"0.051850382"
3,1.2081295,"x0 * -0.123460375"
5,1.0157487,"(x6 * x3) * 0.466266"
7,1.0153065,"((x3 * x6) + 0.045384455) * 0.46477076"
9,1.001403,"(x6 + (x13 * 0.2601898)) * (x3 * 0.47782764)"
11,0.9889913,"(x3 * (x42 + (x13 + (x6 * 4.0506463)))) * 0.11963766"
13,0.9780049,"(x3 * (((x13 - x25) + x42) + (x6 * 4.270348))) * 0.112720504"
14,0.97442305,"((abs(x28) * ((x42 + x13) * 0.1705989)) + (x6 * 0.4799673)) * x3"
15,0.97023433,"(x3 * ((x6 * 2.7764668) + (x13 - (x37 * (x42 * x28))))) * 0.17115077"
16,0.95681345,"(((abs(x47 * x28) * (x42 + x13)) * 0.1705989) + (x6 * 0.4799673)) * x3"
18,0.94853145,"((x6 * 2.8290384) + (abs(x47 * x28) * ((x38 + x33) + x13))) * (x3 * 0.17054114)"
20,0.9356895,"(((abs(x28 * x47) * ((x33 - (x42 * -1.4599776)) + x13)) * 0.1705989) + (x6 * 0.4799673)) * x3"
22,0.9219769,"((x6 * 2.8290384) + (abs(x47 * x28) * (((x38 + x33) - (x42 * -1.3634541)) + x13))) * (x3 * 0.17054114)"
24,0.9187714,"(((3.715953 - x18) * x6) + (abs(x47 * x28) * (x33 + ((x13 + x38) - (x42 * -1.7051406))))) * (x3 * 0.13633272)"
26,0.90930974,"x3 * (((((x13 + ((x25 + 1.287861) * x33)) + x27) - (x42 * -1.8094703)) * abs(x47 * (x28 * 0.16289312))) + (x6 * 0.4746149))"
28,0.9086366,"(((x3 * (x13 + (((x11 * x40) + x33) - (x42 * -1.2916967)))) * abs(x47 * (x28 - -0.20502177))) + (x6 * (x3 * 2.5831206))) * 0.19339724"
