Complexity,Loss,Equation
1,136.37088,"3.128902"
3,116.12193,"x1 * 5.4852953"
5,99.80915,"log(abs(x2)) * -4.871156"
6,76.68,"x1 * (abs(x0) * 7.801862)"
7,61.067844,"(x1 - log(abs(x2))) * 5.6758747"
9,56.8201,"((x1 - log(abs(x2))) * 5.645388) - x5"
11,37.664036,"((abs(x0) * x1) + (1.242642 - abs(x2))) * 8.15129"
12,37.664032,"((x1 * abs(x0)) + (1.2426469 - abs(abs(x2)))) * 8.151342"
13,33.046803,"((((x1 * abs(x0)) - abs(x2)) + 1.2364537) * 8.142677) - x5"
15,30.47186,"(((((abs(x0) * x1) - abs(x2)) + 1.2364537) * 8.142677) - x5) - x5"
17,28.334837,"(((x1 * (abs(x0) + -0.1858152)) - abs(x2)) * 9.054544) - (-10.674338 - (x5 * -2.6939254))"
21,28.208807,"(((x1 * (-0.18286605 + abs(x0))) - abs(x2)) * 9.04333) - (-10.80586 - (-0.3684687 * ((x5 * 7.280344) + x48)))"
23,28.183308,"(((x1 * (abs(x0) + -0.18286605)) - abs(x2)) * 9.04333) - (-10.80586 - (((x48 + (x5 * 7.280344)) + 0.4329384) * -0.3684687))"
24,26.298286,"((((abs(x0) * x1) + 1.6144787) - abs(x2)) * 10.455421) - (((((x5 + x1) - abs(x2)) * 2.8805885) - -6.0782466) + 1.3068668)"
25,23.567173,"((((abs(x0) + -0.27669004) * x1) - abs(x2)) * 10.320618) - ((-11.844218 - (x5 * -2.6322482)) + ((0.85071 - x2) * (x2 - -1.4107318)))"
28,23.31272,"((((abs(x0) + -0.26038444) * x1) - abs(x2)) * 10.003899) - ((-14.014849 - ((x5 * -2.610902) + -1.3479415)) + (2.165835 - abs((x2 * x2) + -0.44517252)))"
30,23.308735,"((((abs(x0) + -0.26001418) * x1) - abs(x2)) * 10.051198) - ((-12.406994 - (((x5 * 5.6764617) + 1.4225141) * -0.4630575)) + (1.1947312 - abs((x2 * x2) + -0.45365995)))"
