Complexity,Loss,Equation
1,163.45122,"3.5908139"
3,143.52411,"x1 * 5.8305116"
5,123.10302,"log(abs(x2)) * -5.4847674"
6,93.016846,"x1 * abs(x0 * 9.271534)"
7,77.39558,"x1 * (x0 * (x0 * 6.0814466))"
9,64.72362,"((x0 * (x0 * 6.0750833)) * x1) + 3.5596652"
11,29.409748,"(log(abs(x2)) - (x0 * (x1 * x0))) * -5.6562815"
13,24.285578,"((log(abs(x2)) - ((x1 * x0) * x0)) * -5.6637616) - x5"
15,19.710175,"(((log(abs(x2)) - (x1 * (x0 * x0))) * -1.7789499) - x5) * 3.1927998"
17,19.208939,"(log(abs(x2)) * -5.262192) - ((x5 + ((x1 * x0) * (x0 * -1.8668907))) * 3.192432)"
21,19.026161,"(log(abs(x2)) * -5.2458587) - ((x5 + ((x0 * (x1 * x0)) * -1.81827)) * ((x32 * 0.12872729) + 3.2025964))"
23,18.835922,"(log(abs(x2)) * -5.2458587) - ((((x0 * x1) * (x0 * -1.81827)) + x5) * (3.2025964 + ((x32 + x13) * 0.20114462)))"
24,18.693838,"(-5.2458587 * log(abs(x2))) - (((x32 * (0.20114462 * abs(x3))) + 3.2025964) * (((x0 * x1) * (x0 * -1.81827)) + x5))"
25,18.688814,"(log(abs(x2)) * -5.2561207) - (((x0 * (x1 * (x0 * -1.8143669))) + x5) * (((x13 + (x32 + x19)) * 0.16948512) + 3.1901777))"
26,18.382132,"(log(abs(x2)) * -5.2235866) - ((((abs(x3) * 0.21895248) * (x32 + x13)) + 3.247331) * ((x0 * ((x1 * x0) * -1.8225459)) + x5))"
28,18.234072,"(log(abs(x2)) * -5.2458587) - ((((x0 * x1) * (x0 * -1.81827)) + x5) * (((x32 + (x13 + x19)) * (0.20114462 * abs(x3))) + 3.2025964))"
