Complexity,Loss,Equation
1,1.0271456,"0.015386336"
3,1.0141708,"x5 * -0.11974649"
5,1.0048244,"(x5 + x8) * -0.10832085"
7,0.9953693,"(x49 - (x8 + x5)) * 0.0856652"
9,0.9950992,"(x49 - (x8 + (x5 - 0.20829047))) * 0.0856652"
11,0.98027337,"((x49 + (x15 * x30)) - (x44 + x8)) * 0.10954519"
13,0.97912484,"((x49 + ((x15 + 0.22066942) * x30)) - (x44 + x8)) * 0.10954519"
15,0.97598654,"((x49 + ((x15 + 0.22066942) * (x30 * 1.6253116))) - (x44 + x8)) * 0.10954519"
17,0.97448975,"(x49 + (((x30 * 2.1215773) * x15) - ((x8 * (x45 + 1.3785449)) + x44))) * 0.06890922"
19,0.97086143,"((x49 + ((x15 * x30) * 2.1215773)) - (x8 + ((x23 * (x1 - x16)) + x44))) * 0.06890922"
21,0.96177316,"(((x30 * x15) * (1.7864519 - x1)) + (x49 - (x8 + (x44 + (x23 * (x1 - x16)))))) * 0.0856652"
25,0.95974505,"(((x30 * x15) * (1.7864519 - x1)) + (x49 - (((x8 * (x49 + 1.1519978)) + (x23 * (x1 - x16))) + x44))) * 0.0856652"
27,0.94861233,"((((x30 * x15) * 2.0991788) + (x49 - ((x29 + 1.0436639) * (x8 * (x29 + ((x15 - -0.5812294) * (x1 * x8))))))) * 0.07939253) + 0.0064786845"
29,0.93991804,"((((x30 * (x15 * 2.064535)) + x49) + 0.27720085) - (x44 + ((x29 + 0.99872446) * (x8 * (((x15 - -0.52425194) * (x1 * x8)) + x29))))) * 0.0810609"
31,0.9398219,"(((x30 * (x15 * 2.064535)) + (x49 + 0.27720085)) - (x44 + ((x8 * (((x15 - -0.52425194) * ((x1 * 0.95220816) * x8)) + x29)) * (x29 + 0.99872446)))) * 0.0810609"
33,0.93620247,"(((((x30 * x15) * (1.0450823 - x22)) + x49) - ((((x29 + 1.0436639) * x8) * (x29 + ((x15 - -0.55418706) * ((x1 * 0.9062623) * x8)))) + x44)) * 0.07939253) + 0.02249893"
35,0.93073505,"(((1.8915551 - (x38 * (x44 - x29))) * ((x30 * x15) + x49)) - ((((x29 + 1.0350498) * x8) * (x29 + (((x15 - -0.5925988) * (x1 * x8)) * 1.0724326))) + x44)) * 0.06933678"
37,0.92988104,"((((1.7242665 - (x38 * (x44 - -0.022218598))) * (x49 + (x15 * x30))) + 0.36993363) - (((((((x15 - -0.53126466) * (x1 * 0.9659086)) * x8) + x29) * x8) * (x29 + 0.9867645)) + x44)) * 0.08101042"
39,0.9228209,"((((1.8511298 - (((x44 - x29) * x38) - x44)) * (x49 + (x30 * x15))) - (((((x1 * ((x15 * 1.0838798) - -0.5786343)) * x8) + x29) * ((x29 + 1.0817516) * x8)) + x44)) * 0.07017425) + 0.01783291"
