Complexity,Loss,Equation
1,98.68447,"7.9697704"
3,91.193115,"7.944388 - x1"
4,58.863758,"abs(x0 * 10.37874)"
6,53.3269,"abs((x0 * 10.37874) * x2)"
7,40.221886,"4.974718 * ((x0 * x0) - x1)"
8,36.78285,"4.753433 * (abs(x2) + (x0 * x0))"
9,30.776638,"((x0 * x0) + (0.61772 - x1)) * 4.974718"
10,15.956274,"(((x0 * x0) + abs(x2)) - x1) * 4.7439404"
12,8.909784,"(((abs(x2) - x1) + (x0 * x0)) - x3) * 4.512783"
14,6.766327,"(4.7439404 * ((abs(x2) - x1) + ((x0 * x0) - x3))) + x3"
16,6.19109,"((x3 * -3.0419154) - ((x1 - abs(x2)) * 4.882365)) - ((x0 * -4.6447635) * x0)"
18,5.151518,"((x3 * -3.0721745) - ((x1 - abs(x2)) * 5.340842)) - ((x0 * (x0 * -5.0108905)) + 1.4571879)"
20,5.1515174,"(((x3 * -3.0721924) - ((x1 - abs(x2)) * 5.3409014)) - (((x0 * x0) * -5.010935) + 1.7169188)) + 0.25955328"
21,4.5647054,"(abs(x2) + ((x3 * -3.027823) - ((x1 - abs(x2)) * 5.0587945))) - (((x0 * x0) * -4.989334) + 2.0249665)"
22,3.8434646,"x4 + ((((x1 + -1.8542978) - (x3 * 2.992518)) - ((x1 - abs(x2)) * 6.0766673)) - ((x0 * x0) * -4.9299517))"
23,3.7946045,"((-1.9582511 - ((x1 - abs(x2)) * (abs(x2) + 4.039837))) - (x3 * 3.0166607)) - (((x0 * -4.9528894) * x0) + -0.46579748)"
24,3.7943573,"x4 + (((x1 - (x3 * 2.5236175)) + ((-1.6271635 - ((x1 - abs(x2)) * 5.2599564)) - ((x0 * x0) * -4.17658))) * 1.1702577)"
25,3.7324843,"((-1.4570005 - ((abs(x2 + -0.16334246) + 4.148697) * (x1 - abs(x2)))) - (x3 * 3.019944)) - (x0 * ((x0 + -0.01173056) * -4.9414425))"
27,3.6951067,"((x4 - (((x1 - abs(x2)) * 4.870127) + (abs(x2) * -1.7427987))) - (x3 * 2.9634974)) - (((x0 * (x0 - 0.021772735)) * -4.8978386) + 2.2688615)"
